,custom_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/colset,config/lr_C,config/lr_solver,config/svc_C,config/svc_kernel,config/weight_lr,config/weight_nb,config/weight_svc,config/weight_xgb,config/xgb_alpha,config/xgb_colsample_bytree,config/xgb_eta,config/xgb_lambda,config/xgb_max_depth,config/xgb_min_child_weight,config/xgb_subsample,logdir
117,7100.0,1717358684,,False,1,cd880cb2,2024-06-02_22-04-44,0.8259994983673096,0.8259994983673096,40732,DESKTOP-8J3QSBJ,127.0.0.1,0.8259994983673096,1,"[101, 102, 105]",0.2594618735097855,saga,0.19580213145918157,linear,0.6092843711755835,0.9022746657513305,0.4853289574132076,0.9012219153621465,0.6839246954591295,0.9951686894525544,0.013316861969189972,0.6045079344170834,9,1,0.5617278038962881,cd880cb2
118,7400.0,1717358687,,False,1,44eaf648,2024-06-02_22-04-47,1.2620842456817627,1.2620842456817627,29500,DESKTOP-8J3QSBJ,127.0.0.1,1.2620842456817627,1,"[101, 102, 103, 105]",0.3270078353045236,newton-cg,1.284183477866459,rbf,0.2557689453308914,0.7361912822905804,0.18446731501169314,0.3111269954032077,0.048393206469928854,0.7549841341793264,0.014581746824796396,0.09722106958917633,6,2,0.5241412733353383,44eaf648
119,7100.0,1717358689,,False,1,f39492bc,2024-06-02_22-04-49,1.5665380954742432,1.5665380954742432,14540,DESKTOP-8J3QSBJ,127.0.0.1,1.5665380954742432,1,"[100, 101, 103, 105]",5.419561075049113,lbfgs,0.15259963502997673,sigmoid,0.416095315681391,0.6700852958139425,0.8552137188751413,0.6851973642558935,0.38378721220476353,0.7130251541480914,0.031921200198623566,3.9171185528865102,8,4,0.5538242653685237,f39492bc
120,6550.0,1717358690,,False,1,cd945a4f,2024-06-02_22-04-50,1.2438240051269531,1.2438240051269531,51216,DESKTOP-8J3QSBJ,127.0.0.1,1.2438240051269531,1,"[100, 101, 102, 103, 104, 105]",0.4513065218264375,newton-cg,1.1263855305849173,rbf,0.2045517945473233,0.17100495677399213,0.13697997663192518,0.2309024545434899,0.0877001924866704,0.5374780628943349,0.04153310888953828,2.8910566594262215,5,3,0.8069024507999576,cd945a4f
121,6950.0,1717358692,,False,1,cfdb8815,2024-06-02_22-04-52,1.3349318504333496,1.3349318504333496,21644,DESKTOP-8J3QSBJ,127.0.0.1,1.3349318504333496,1,"[101, 102, 103]",0.3585335202308464,newton-cg,5.2902091335472825,linear,0.2642899436197327,0.02661705730782027,0.3748359261316493,0.33512468040864285,0.5169449223222438,0.9815167620855111,0.021726778241459688,0.014907456269883733,6,5,0.7267314116277478,cfdb8815
122,7350.0,1717358694,,False,1,4c89f7e3,2024-06-02_22-04-54,1.1958751678466797,1.1958751678466797,65028,DESKTOP-8J3QSBJ,127.0.0.1,1.1958751678466797,1,"[100, 102, 103, 105]",2.608799753408593,newton-cg,0.3994200859974229,rbf,0.5103289876957389,0.8184410344359908,0.30776857729684365,0.0724187210596478,0.005452526801625873,0.6333433329532895,0.03490238721997488,0.4792721977433365,5,4,0.6859031471113906,4c89f7e3
123,7200.0,1717358695,,False,1,fb575bbd,2024-06-02_22-04-55,1.2109622955322266,1.2109622955322266,27812,DESKTOP-8J3QSBJ,127.0.0.1,1.2109622955322266,1,"[100, 101, 102, 105]",0.1609287931886254,newton-cg,0.2825000353026114,rbf,0.5388343281233221,0.8366864823692791,0.6684556125431109,0.312873851945481,0.013814524955700458,0.5214210619027495,0.026896153522219964,0.16224233669834712,5,1,0.5298243606440618,fb575bbd
124,6900.0,1717358697,,False,1,c832c2e0,2024-06-02_22-04-57,1.241138219833374,1.241138219833374,11836,DESKTOP-8J3QSBJ,127.0.0.1,1.241138219833374,1,"[100, 104, 102, 103, 105]",0.6670323952912003,lbfgs,0.25820977853796184,rbf,0.509796927673269,0.5489038826366673,0.20992581780984076,0.28083749141219805,0.05101332247642695,0.6133936314202959,0.03207385623121256,0.3351265512008515,7,3,0.9793298061837089,c832c2e0
125,7050.0,1717358699,,False,1,823bcf82,2024-06-02_22-04-59,1.280034065246582,1.280034065246582,34736,DESKTOP-8J3QSBJ,127.0.0.1,1.280034065246582,1,"[104, 102, 103, 105]",1.7372343436655509,saga,1.0595706186581315,sigmoid,0.4916660646276672,0.8897850006967912,0.6578413160295228,0.35322269617341606,0.41910716059365594,0.6644727908126135,0.07152745899233962,0.017033860678308047,7,1,0.7383154809021535,823bcf82
126,7050.0,1717358701,,False,1,ca4b7efd,2024-06-02_22-05-01,1.1291236877441406,1.1291236877441406,9940,DESKTOP-8J3QSBJ,127.0.0.1,1.1291236877441406,1,"[101, 102, 105]",0.13140549120607942,sag,0.7990478898555378,sigmoid,0.606175458321793,0.675922810981339,0.35061279006247115,0.45816450513057083,6.607620589031649,0.8667894293792544,0.07082431169996324,0.0014333122031099845,3,1,0.583448793742013,ca4b7efd
127,7150.0,1717358703,,False,1,d6a3e99c,2024-06-02_22-05-03,1.3599987030029297,1.3599987030029297,64864,DESKTOP-8J3QSBJ,127.0.0.1,1.3599987030029297,1,"[100, 101, 102, 105]",0.18789014013911703,liblinear,3.3269812683380233,rbf,0.00422055549854717,0.6869201662607942,0.7923681139350662,0.6394000261586537,1.9167608023748115,0.6055469874440073,0.02951045358974271,1.5511863516437827,4,5,0.8166185581802636,d6a3e99c
128,6650.0,1717358705,,False,1,1db7b2b2,2024-06-02_22-05-05,1.701040506362915,1.701040506362915,31388,DESKTOP-8J3QSBJ,127.0.0.1,1.701040506362915,1,"[100, 101, 102, 103, 104, 105]",0.11738449533436625,lbfgs,8.335697794158495,rbf,0.6046843720645916,0.9367821818045644,0.5475102938907791,0.360336839280864,0.29481995789575005,0.8308173167638064,0.012467289424766744,0.0014143810587049041,10,1,0.5091251708477396,1db7b2b2
129,6750.0,1717358706,,False,1,b1836ec1,2024-06-02_22-05-06,1.1290240287780762,1.1290240287780762,58196,DESKTOP-8J3QSBJ,127.0.0.1,1.1290240287780762,1,"[101, 103, 105]",1.5694519086295242,liblinear,0.6358276461491801,poly,0.15360820266454803,0.2243321527428002,0.6211336837924532,0.618984675769888,0.029203366346682056,0.6091495252527335,0.020518339359450577,0.36786583740105316,5,4,0.9340163370573078,b1836ec1
130,7050.0,1717358708,,False,1,a9aeb1e1,2024-06-02_22-05-08,1.433504343032837,1.433504343032837,15244,DESKTOP-8J3QSBJ,127.0.0.1,1.433504343032837,1,"[101, 103, 105]",1.7450933236426232,saga,0.3332766172456626,sigmoid,0.6662934351622877,0.4177935760261141,0.5594232182208788,0.13923037489039863,0.044674958377154766,0.7333353799184174,0.04871055931079751,5.021558230296916,5,2,0.6045144352757883,a9aeb1e1
131,6550.0,1717358710,,False,1,7ec8f6e5,2024-06-02_22-05-10,1.2359983921051025,1.2359983921051025,64228,DESKTOP-8J3QSBJ,127.0.0.1,1.2359983921051025,1,"[101, 103, 105]",0.36038525322817677,sag,0.8752400283328443,sigmoid,0.3897842179799887,0.2119928904262363,0.8146399867109635,0.6967454602688771,0.08204349713094333,0.6423574006592698,0.01427583033865669,1.7465803122785604,7,4,0.9951223893839087,7ec8f6e5
132,6850.0,1717358711,,False,1,0d7f65e1,2024-06-02_22-05-11,1.0814690589904785,1.0814690589904785,67524,DESKTOP-8J3QSBJ,127.0.0.1,1.0814690589904785,1,"[100, 101, 103, 105]",0.20173198895061253,saga,8.333417796480704,sigmoid,0.3366010965963552,0.730723624054512,0.369280964708374,0.9540332719710635,0.2895954609375067,0.5768356187706378,0.07602420202169916,0.07289441221561849,5,4,0.9316867455166101,0d7f65e1
133,7100.0,1717358713,,False,1,1049af5e,2024-06-02_22-05-13,1.3116154670715332,1.3116154670715332,20260,DESKTOP-8J3QSBJ,127.0.0.1,1.3116154670715332,1,"[101, 103, 105]",7.551699249708491,saga,1.4677564288719216,rbf,0.18894920764041045,0.4332322346227955,0.7709076559323909,0.260221360369399,0.2664911697463986,0.6758784230049258,0.06907603669704226,0.007553346593237098,8,2,0.7853608398820671,1049af5e
134,6500.0,1717358716,,False,1,af8fccdf,2024-06-02_22-05-16,1.6634714603424072,1.6634714603424072,22444,DESKTOP-8J3QSBJ,127.0.0.1,1.6634714603424072,1,"[100, 101, 102, 103, 104, 105]",0.5296929232192427,liblinear,0.14933198096326522,sigmoid,0.8102563432649104,0.5721595431305887,0.21367474131624944,0.5958773127812731,0.3208229490188589,0.6296787646442459,0.059380857971619884,0.41292396230320527,7,3,0.6295151590706354,af8fccdf
135,6950.0,1717358717,,False,1,e1b5d710,2024-06-02_22-05-17,0.9999985694885254,0.9999985694885254,2768,DESKTOP-8J3QSBJ,127.0.0.1,0.9999985694885254,1,"[101, 102, 103]",1.3259998031574698,sag,0.3989869725356825,poly,0.8400888964383145,0.2351623227579951,0.2007966847086574,0.5617111055553314,0.4828981462229218,0.5772558948366457,0.05193355032287747,2.908503645073783,3,4,0.9701201837015275,e1b5d710
136,6750.0,1717358719,,False,1,ad46c08b,2024-06-02_22-05-19,1.6828677654266357,1.6828677654266357,10844,DESKTOP-8J3QSBJ,127.0.0.1,1.6828677654266357,1,"[100, 101, 102, 103, 105]",4.4885239708165265,sag,4.661208599678429,linear,0.5898612396451244,0.1376359710595777,0.37747777865112164,0.18169714636292578,0.18586672829785575,0.9917311623453675,0.029642859778123185,0.0040246276273968925,9,4,0.6283960783741123,ad46c08b
137,6900.0,1717358720,,False,1,c2002dd3,2024-06-02_22-05-20,1.0950024127960205,1.0950024127960205,40628,DESKTOP-8J3QSBJ,127.0.0.1,1.0950024127960205,1,"[100, 101, 103, 105]",1.3472977290096202,lbfgs,6.3912227789063225,sigmoid,0.5472976583967735,0.7834080439612958,0.9988324119207629,0.2052909229662477,0.3980648781346432,0.5318505347542205,0.020516857743207793,4.128464593233219,5,2,0.6477466816454552,c2002dd3
138,6850.0,1717358722,,False,1,8cfc35f2,2024-06-02_22-05-22,1.1997954845428467,1.1997954845428467,34716,DESKTOP-8J3QSBJ,127.0.0.1,1.1997954845428467,1,"[100, 101, 103, 105]",0.24855940460330353,sag,0.4302121090455227,rbf,0.5324562969874448,0.053042060681314784,0.05738100634469445,0.702714387422875,0.023004331609837256,0.796757236724033,0.010362515670343056,0.004230383647075363,4,3,0.9529885113119494,8cfc35f2
139,7400.0,1717358724,,False,1,025806d4,2024-06-02_22-05-24,1.2720146179199219,1.2720146179199219,59864,DESKTOP-8J3QSBJ,127.0.0.1,1.2720146179199219,1,"[101, 102, 103, 105]",5.669839949986064,newton-cg,0.4111928243780916,rbf,0.21960694363286282,0.9920170472770282,0.23055932738126655,0.2932785199037821,0.46649032529594675,0.6389975147149122,0.03174208931242326,0.16391280852713722,9,1,0.6854953930146148,025806d4
140,6450.0,1717358726,,False,1,e57141af,2024-06-02_22-05-26,1.4670953750610352,1.4670953750610352,24132,DESKTOP-8J3QSBJ,127.0.0.1,1.4670953750610352,1,"[100, 101, 102, 103, 104, 105]",2.41991273633025,saga,0.7714132904675425,sigmoid,0.8350239394722172,0.12111860273225827,0.650748909882612,0.971479244756607,0.013838817883907315,0.7546427304322652,0.010882706433400021,1.077319466186697,6,5,0.7161053766726837,e57141af
141,6600.0,1717358728,,False,1,67681844,2024-06-02_22-05-28,1.5586109161376953,1.5586109161376953,9028,DESKTOP-8J3QSBJ,127.0.0.1,1.5586109161376953,1,"[100, 101, 102, 103]",1.888571223581143,newton-cg,0.26566439271970865,sigmoid,0.09620127151099522,0.31178974544970584,0.7677574754780019,0.9763310869797682,0.7021298037042631,0.6997493944413304,0.017961056874310655,0.0043288401201597975,9,5,0.8564381477437579,67681844
142,7000.0,1717358729,,False,1,2cd16db1,2024-06-02_22-05-29,0.8610250949859619,0.8610250949859619,52384,DESKTOP-8J3QSBJ,127.0.0.1,0.8610250949859619,1,"[100, 101, 103, 105]",1.2118392168125263,lbfgs,0.19234286228943506,linear,0.13946328679766196,0.9852856447166419,0.39305082374784106,0.3240811281069518,2.508059423244181,0.8789212432902924,0.03162794695180018,0.010141560456804118,10,5,0.9890099549642737,2cd16db1
143,6650.0,1717358731,,False,1,d508584d,2024-06-02_22-05-31,1.116734504699707,1.116734504699707,3952,DESKTOP-8J3QSBJ,127.0.0.1,1.116734504699707,1,"[102, 103, 105]",0.15519067565785116,newton-cg,2.2412295829720597,linear,0.012638495851229392,0.2525158926530384,0.9041015055960525,0.7411440475036409,0.23759719991320621,0.5991749224755771,0.055314495681754665,0.754360814980986,9,4,0.8865886423158553,d508584d
144,6950.0,1717358733,,False,1,35fb9735,2024-06-02_22-05-33,1.1951119899749756,1.1951119899749756,36484,DESKTOP-8J3QSBJ,127.0.0.1,1.1951119899749756,1,"[100, 101, 102, 103]",0.18684000629636582,sag,0.7537145361748043,poly,0.3596848064896154,0.23208769021343256,0.7666189190655556,0.4719353939116102,0.003721830558948331,0.9268723171695439,0.03436871595809787,3.0756218575525462,9,2,0.642843731326415,35fb9735
145,6800.0,1717358735,,False,1,2de01053,2024-06-02_22-05-35,1.7568480968475342,1.7568480968475342,63680,DESKTOP-8J3QSBJ,127.0.0.1,1.7568480968475342,1,"[100, 104, 102, 103, 105]",0.8482526843854309,newton-cg,3.382780378401894,poly,0.44568427139153877,0.9057883576668633,0.6166948915363754,0.35586841112389134,0.006506188320576154,0.7374512527781483,0.06163907345129847,0.5960393205313277,3,1,0.9617250269771813,2de01053
146,7200.0,1717358736,,False,1,6a923b95,2024-06-02_22-05-36,1.2488188743591309,1.2488188743591309,10064,DESKTOP-8J3QSBJ,127.0.0.1,1.2488188743591309,1,"[100, 101, 102, 105]",5.91435070370561,sag,0.4362206170981309,rbf,0.8084465110568682,0.6798339703536408,0.24524979180981354,0.387844125658794,9.294781067431456,0.8263478827675403,0.023346519756291133,0.2546693470187386,10,2,0.9782911100020713,6a923b95
147,7350.0,1717358738,,False,1,29d6cbdd,2024-06-02_22-05-38,1.2785594463348389,1.2785594463348389,58036,DESKTOP-8J3QSBJ,127.0.0.1,1.2785594463348389,1,"[101, 102, 103]",3.898785075748658,newton-cg,1.501006823811819,sigmoid,0.6103648229064326,0.6090259771289552,0.22522908003079556,0.1825993779098807,0.02824775040938203,0.7205981789168651,0.020078900015212887,0.3818765306765456,7,3,0.9843825038492868,29d6cbdd
148,6850.0,1717358740,,False,1,823c6cf1,2024-06-02_22-05-40,0.9530618190765381,0.9530618190765381,18376,DESKTOP-8J3QSBJ,127.0.0.1,0.9530618190765381,1,"[100, 101, 102, 103, 104, 105]",0.33469587806123857,liblinear,0.20452244718188806,poly,0.16291039720259975,0.47324758725976573,0.874465733219661,0.04849753672579504,0.24424796115829592,0.6709968898473612,0.01110996546821716,1.7162696264543063,7,3,0.9564904343078591,823c6cf1
149,7000.0,1717358741,,False,1,6d3eb488,2024-06-02_22-05-41,0.8755018711090088,0.8755018711090088,9664,DESKTOP-8J3QSBJ,127.0.0.1,0.8755018711090088,1,"[100, 101, 102, 103, 105]",1.3713136150753256,lbfgs,0.3335782703736155,linear,0.8555761336349315,0.8139866268838275,0.5051383579221788,0.6878085381905134,6.016100418940926,0.5489196989965286,0.014180642403090568,0.013381276990840685,5,1,0.6204289746884442,6d3eb488
150,7050.0,1717358743,,False,1,c97d6b15,2024-06-02_22-05-43,0.891000509262085,0.891000509262085,20844,DESKTOP-8J3QSBJ,127.0.0.1,0.891000509262085,1,"[101, 102, 105]",6.971960231408869,newton-cg,0.403772499242277,linear,0.2525811093877951,0.9513551740465745,0.07784514361353723,0.892425484181311,0.09914115675573494,0.7155324180466767,0.024523476616409287,0.4579653503785014,9,2,0.6929728616729589,c97d6b15
151,7400.0,1717358745,,False,1,6d4f85eb,2024-06-02_22-05-45,1.044485092163086,1.044485092163086,29660,DESKTOP-8J3QSBJ,127.0.0.1,1.044485092163086,1,"[102, 103, 105]",1.2152171180971947,newton-cg,0.3330562633238128,poly,0.8193607380466075,0.6927435294488652,0.7228801341128998,0.4240328494714566,0.0948066191131304,0.5836131634578036,0.03328881681097064,0.17586779330840688,6,4,0.6172227602792579,6d4f85eb
152,7050.0,1717358747,,False,1,1298bf1b,2024-06-02_22-05-47,1.6372108459472656,1.6372108459472656,4904,DESKTOP-8J3QSBJ,127.0.0.1,1.6372108459472656,1,"[104, 102, 103, 105]",2.9663156004840587,saga,9.950611177513501,rbf,0.4837763832306614,0.9960182846309379,0.046866528547977127,0.7820997395325143,5.2738147211635775,0.7555088962495841,0.018296355692221114,0.2191087879989621,4,3,0.7374404491873959,1298bf1b
153,7500.0,1717358749,,False,1,f2b25af6,2024-06-02_22-05-49,1.2420320510864258,1.2420320510864258,64548,DESKTOP-8J3QSBJ,127.0.0.1,1.2420320510864258,1,"[102, 103, 105]",9.219802780949042,sag,0.8428115050895383,sigmoid,0.02595544037140385,0.249397945133752,0.44883840971697775,0.06857425192191996,0.015480105174090545,0.5167971007650303,0.017610519521365872,0.11907308824972947,5,4,0.9216119782726626,f2b25af6
154,7200.0,1717358750,,False,1,50849640,2024-06-02_22-05-50,1.0910000801086426,1.0910000801086426,53056,DESKTOP-8J3QSBJ,127.0.0.1,1.0910000801086426,1,"[100, 101, 102, 105]",3.9805711663673176,liblinear,1.9729476367009045,linear,0.4444741804180299,0.147576642422118,0.7587787427941863,0.13332896777223313,0.0033532070629191182,0.8042071288475674,0.015322750970914414,0.12193286325940211,3,2,0.5023964353344241,50849640
155,6800.0,1717358752,,False,1,70d34a6d,2024-06-02_22-05-52,1.1615076065063477,1.1615076065063477,18316,DESKTOP-8J3QSBJ,127.0.0.1,1.1615076065063477,1,"[101, 103, 105]",0.7663497352405255,lbfgs,2.2752810945348445,sigmoid,0.7679420483810215,0.6272409800806823,0.7696099486933073,0.44847070562314073,0.0041297966168383085,0.5349448803219197,0.05947191525723416,0.001046184553924927,3,3,0.535936020698276,70d34a6d
156,6750.0,1717358754,,False,1,01a5aca9,2024-06-02_22-05-54,1.0182843208312988,1.0182843208312988,18540,DESKTOP-8J3QSBJ,127.0.0.1,1.0182843208312988,1,"[100, 101, 102, 103]",0.23037646140663748,sag,1.3241953328901408,linear,0.1714119187154713,0.10663890368581651,0.2534587786164031,0.2997549075233369,0.016059386690298418,0.9418170277951838,0.03489047588273422,5.514875052357924,8,4,0.786260326286609,01a5aca9
157,6950.0,1717358756,,False,1,702d6c54,2024-06-02_22-05-56,1.076098918914795,1.076098918914795,64472,DESKTOP-8J3QSBJ,127.0.0.1,1.076098918914795,1,"[101, 103, 105]",0.800918770910234,sag,0.5049099653914451,poly,0.07414732423942422,0.6660704748321886,0.2452393173523244,0.3822323458488848,0.048939501130647406,0.592593968744446,0.012181667568491334,4.513692289458962,5,2,0.8193331758697611,702d6c54
158,7300.0,1717358758,,False,1,7748044d,2024-06-02_22-05-58,1.555180311203003,1.555180311203003,23016,DESKTOP-8J3QSBJ,127.0.0.1,1.555180311203003,1,"[101, 102, 103]",0.2840341978496149,sag,2.3233291985834335,poly,0.9805555500458955,0.7342047622680751,0.7123512750598927,0.7195163090907181,0.004512832600023891,0.8810347914439697,0.04741056465835545,0.008069804338191173,4,4,0.936361787230009,7748044d
159,7150.0,1717358760,,False,1,eae96291,2024-06-02_22-06-00,1.3796253204345703,1.3796253204345703,41316,DESKTOP-8J3QSBJ,127.0.0.1,1.3796253204345703,1,"[101, 102, 103]",0.1265971619923751,newton-cg,2.6684141033485154,rbf,0.1648043740378414,0.3611986081703037,0.3581476860198731,0.16678596647237506,7.0779984822828,0.7239126543068467,0.05863003040126196,2.7129120880005795,4,4,0.7046607507481084,eae96291
160,6900.0,1717358761,,False,1,5eda6c12,2024-06-02_22-06-01,1.2464509010314941,1.2464509010314941,66880,DESKTOP-8J3QSBJ,127.0.0.1,1.2464509010314941,1,"[104, 102, 103, 105]",0.608646112868261,newton-cg,0.9544995662835564,poly,0.7875037462339637,0.5167727892589078,0.15568781553245248,0.5564652296733178,0.006438538968990734,0.7625458170997301,0.018810935027779217,0.3878553967634676,5,5,0.9899202092525581,5eda6c12
161,6900.0,1717358764,,False,1,1d19eb83,2024-06-02_22-06-04,2.5591039657592773,2.5591039657592773,41460,DESKTOP-8J3QSBJ,127.0.0.1,2.5591039657592773,1,"[101, 102, 105]",0.11939755279640149,sag,7.311283872444414,poly,0.4483778641208187,0.3785471367652028,0.5305828893494794,0.6881394398670225,0.0035303461851605303,0.9197407900601702,0.08850137215239874,0.1282136475253772,10,1,0.6899616704177286,1d19eb83
162,6850.0,1717358765,,False,1,bc513703,2024-06-02_22-06-05,1.4531869888305664,1.4531869888305664,56552,DESKTOP-8J3QSBJ,127.0.0.1,1.4531869888305664,1,"[100, 101, 103, 105]",0.39850652624628063,liblinear,4.191734626346967,linear,0.3037525677508415,0.13805122911579915,0.6743541772063977,0.30165829122545484,0.019438893109658142,0.7766211425242717,0.03633555928326322,0.021011455395446913,4,5,0.8274867014591375,bc513703
163,6650.0,1717358767,,False,1,3c695829,2024-06-02_22-06-07,1.2207021713256836,1.2207021713256836,34328,DESKTOP-8J3QSBJ,127.0.0.1,1.2207021713256836,1,"[100, 101, 102, 103, 104, 105]",6.901085635730219,liblinear,0.22495753578968347,rbf,0.7343090752644783,0.6759027763425922,0.06505247523736102,0.7941974037090775,0.007880218191963896,0.7330812609308599,0.01630559234887999,5.575269562308175,6,5,0.551093296342656,3c695829
164,7250.0,1717358768,,False,1,7963d173,2024-06-02_22-06-08,1.2609386444091797,1.2609386444091797,68264,DESKTOP-8J3QSBJ,127.0.0.1,1.2609386444091797,1,"[100, 102, 103, 105]",2.7665146014679514,sag,0.15985638580310307,rbf,0.604735773566647,0.6641873361516049,0.09464124785712222,0.7126534870868072,0.0839053765834472,0.5428469226383761,0.019025755895970838,0.002456847188594604,9,4,0.6190133423934765,7963d173
165,7150.0,1717358770,,False,1,0ba8fb88,2024-06-02_22-06-10,0.8270003795623779,0.8270003795623779,47532,DESKTOP-8J3QSBJ,127.0.0.1,0.8270003795623779,1,"[101, 102, 103]",8.980937013192108,sag,0.21767242050392374,linear,0.8820139071686446,0.7383114997798862,0.18923593779281478,0.6656610023068958,0.19791893383488035,0.5496659746017389,0.02335704532728008,0.002491757935636119,8,3,0.5785019579220214,0ba8fb88
166,7200.0,1717358772,,False,1,866a4617,2024-06-02_22-06-12,1.427025556564331,1.427025556564331,3628,DESKTOP-8J3QSBJ,127.0.0.1,1.427025556564331,1,"[100, 101, 102, 105]",0.6852985770313518,newton-cg,0.7674166624517654,sigmoid,0.7285166634443972,0.9680681451293462,0.388621936365905,0.8802372238651209,0.0016372861479763746,0.9018472941495037,0.013205900978402262,0.9206547693368735,7,4,0.901869871556761,866a4617
167,7150.0,1717358774,,False,1,8b167056,2024-06-02_22-06-14,1.2384669780731201,1.2384669780731201,65064,DESKTOP-8J3QSBJ,127.0.0.1,1.2384669780731201,1,"[104, 102, 103, 105]",3.0023248982570903,newton-cg,0.4245192374959682,rbf,0.21730663564615327,0.5503816692351201,0.5373870136319377,0.07070341463353114,2.167643867850912,0.7282132629987382,0.01888526764323099,3.5797096573915272,7,5,0.9283783983487333,8b167056
168,7400.0,1717358776,,False,1,bb84f1f4,2024-06-02_22-06-16,1.2792344093322754,1.2792344093322754,31412,DESKTOP-8J3QSBJ,127.0.0.1,1.2792344093322754,1,"[101, 102, 103, 105]",0.7284350679762224,newton-cg,1.2056362680893482,rbf,0.21595086657994234,0.5122628193437403,0.3639885998253196,0.07409166683730878,0.030413227731511488,0.5177954580415601,0.027804811780769392,0.3544854061798149,8,5,0.9475551730210454,bb84f1f4
169,7000.0,1717358777,,False,1,d2aa439c,2024-06-02_22-06-17,1.0761094093322754,1.0761094093322754,23296,DESKTOP-8J3QSBJ,127.0.0.1,1.0761094093322754,1,"[101, 102, 103]",0.2020705818034226,sag,2.2644881804771075,sigmoid,0.11913229594445651,0.40207984058483986,0.5015422140274899,0.42283903800307454,0.9454964337015136,0.58106906093965,0.05568698734183244,0.15665274494617498,3,1,0.8722244813993225,d2aa439c
170,7200.0,1717358779,,False,1,2499219d,2024-06-02_22-06-19,1.3035366535186768,1.3035366535186768,12664,DESKTOP-8J3QSBJ,127.0.0.1,1.3035366535186768,1,"[101, 102, 103, 105]",2.91174549025382,sag,0.6515656005270364,sigmoid,0.7402315407351661,0.2729248255854301,0.07967660514781513,0.3998396134558175,0.6014143861234745,0.6319064229679654,0.05664225944850965,0.001024765179380596,6,3,0.7257176909032104,2499219d
171,6950.0,1717358781,,False,1,d4e9eeb3,2024-06-02_22-06-21,0.8905510902404785,0.8905510902404785,59476,DESKTOP-8J3QSBJ,127.0.0.1,0.8905510902404785,1,"[100, 101, 103, 105]",1.1393499157452296,liblinear,0.7353891522050858,linear,0.46375576253581546,0.25632242139737293,0.30214513623223055,0.25640588110145424,1.0096950844626336,0.6895861322800985,0.01732532135921053,0.25056288480116057,7,2,0.8940369112567954,d4e9eeb3
172,6850.0,1717358783,,False,1,3ee828c2,2024-06-02_22-06-23,1.4810185432434082,1.4810185432434082,51396,DESKTOP-8J3QSBJ,127.0.0.1,1.4810185432434082,1,"[100, 101, 102, 103, 105]",0.5447944905455021,newton-cg,0.6296220067307274,sigmoid,0.21527672863877279,0.1044166711606136,0.7274459702728798,0.6113679706608002,0.03823682433088535,0.6524076674756102,0.022384471735284354,0.09931847315171707,6,3,0.9870761125441976,3ee828c2
173,7200.0,1717358784,,False,1,c9d5a36f,2024-06-02_22-06-24,0.864454984664917,0.864454984664917,32996,DESKTOP-8J3QSBJ,127.0.0.1,0.864454984664917,1,"[100, 101, 102, 105]",5.4142249258452555,newton-cg,0.48607835215883094,linear,0.36166195995768646,0.8649082942446381,0.29531923175827074,0.5911374526149393,3.64943604130897,0.5561446539616975,0.024964265769676038,0.01725946244413795,8,4,0.7934866828564326,c9d5a36f
174,6750.0,1717358786,,False,1,4894ad27,2024-06-02_22-06-26,1.2775049209594727,1.2775049209594727,8532,DESKTOP-8J3QSBJ,127.0.0.1,1.2775049209594727,1,"[101, 103, 105]",2.0091239756506707,lbfgs,0.4296377384575063,rbf,0.8641802194085157,0.31002590168432376,0.31870117814020615,0.44856346257240165,0.009674533661688547,0.6641913714056262,0.056380248701311954,0.17238502211426615,9,1,0.5993947185085599,4894ad27
175,6750.0,1717358788,,False,1,fdaf02dc,2024-06-02_22-06-28,1.0999994277954102,1.0999994277954102,35552,DESKTOP-8J3QSBJ,127.0.0.1,1.0999994277954102,1,"[100, 101, 102, 103, 104, 105]",3.2948830320358424,lbfgs,1.1867365649550614,linear,0.09992355247887402,0.6676508491879509,0.32351349612981695,0.16540649966422177,0.02260261021535116,0.5571479312648582,0.012982798508379176,0.3669710779377264,7,2,0.7735715642164724,fdaf02dc
176,7050.0,1717358790,,False,1,b600f326,2024-06-02_22-06-30,1.376474142074585,1.376474142074585,58324,DESKTOP-8J3QSBJ,127.0.0.1,1.376474142074585,1,"[100, 101, 103, 105]",0.1461044451807987,liblinear,0.49964593889281617,sigmoid,0.5412195879577164,0.3165924823537203,0.4069276153411239,0.18521514370684777,0.45824501876225865,0.8048091825944292,0.02329487787164166,3.6929793326924316,7,5,0.8685020159534675,b600f326
177,6600.0,1717358791,,False,1,2ed42028,2024-06-02_22-06-31,0.9535660743713379,0.9535660743713379,14932,DESKTOP-8J3QSBJ,127.0.0.1,0.9535660743713379,1,"[100, 101, 102, 103, 104, 105]",0.11648823841591441,saga,0.1594277801501754,poly,0.4423915752157369,0.5162676508477825,0.757477401230814,0.4279800507176498,0.0012208752179121427,0.7705751365379998,0.030898399854386933,0.0011929129198729133,5,4,0.7302662074632429,2ed42028
