,custom_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/colset,config/et_bootstrap,config/et_bootstrap_2,config/et_bootstrap_3,config/et_max_depth,config/et_max_depth_2,config/et_max_depth_3,config/et_max_features,config/et_max_features_2,config/et_max_features_3,config/et_min_samples_leaf,config/et_min_samples_leaf_2,config/et_min_samples_leaf_3,config/et_min_samples_split,config/et_min_samples_split_2,config/et_min_samples_split_3,config/et_n_estimators,config/et_n_estimators_2,config/et_n_estimators_3,config/lr_C,config/lr_C_2,config/lr_C_3,config/lr_solver,config/lr_solver_2,config/lr_solver_3,config/svc_C,config/svc_C_2,config/svc_C_3,config/svc_kernel,config/svc_kernel_2,config/svc_kernel_3,config/weight_et,config/weight_lr,config/weight_svc,config/weight_xgb,config/xgb_alpha,config/xgb_alpha_2,config/xgb_alpha_3,config/xgb_colsample_bytree,config/xgb_colsample_bytree_2,config/xgb_colsample_bytree_3,config/xgb_eta,config/xgb_eta_2,config/xgb_eta_3,config/xgb_lambda,config/xgb_lambda_2,config/xgb_lambda_3,config/xgb_max_depth,config/xgb_max_depth_2,config/xgb_max_depth_3,config/xgb_min_child_weight,config/xgb_min_child_weight_2,config/xgb_min_child_weight_3,config/xgb_subsample,config/xgb_subsample_2,config/xgb_subsample_3,logdir
261,6500.0,1717354772,,False,1,9cdbd949,2024-06-02_20-59-32,4.852891445159912,4.852891445159912,50616,DESKTOP-8J3QSBJ,127.0.0.1,4.852891445159912,1,"[101, 103, 105]",False,True,True,27,22,14,sqrt,sqrt,log2,19,22,23,20,24,35,83,58,200,7.340136710859084,0.18481739964313368,0.27847297452308023,lbfgs,lbfgs,lbfgs,5.486327619256954,1.880686494972094,0.44311842925295153,poly,poly,poly,0.6482560867177679,0.42967639001033076,0.09060615185019938,0.26195567591652025,2.1268701740835896,1.3288948004624621,0.0038786145819909726,0.9141087548125639,0.5702438637955018,0.41598067845946884,0.01770444923736738,0.36507806046214414,0.7300362527190415,4.020967235758046,0.011868989822060211,0.6898032405066842,7,5,17,5,4,4,0.7540422508667546,0.6805833548272131,0.8116104457225513,9cdbd949
262,6450.0,1717354774,,False,1,eba911cb,2024-06-02_20-59-34,4.055567502975464,4.055567502975464,50208,DESKTOP-8J3QSBJ,127.0.0.1,4.055567502975464,1,"[100, 101, 103, 105]",False,False,False,16,22,30,sqrt,sqrt,sqrt,8,7,13,18,21,15,67,24,108,0.34405151978703236,0.4384074981178137,7.5882045961663,liblinear,newton-cg,newton-cg,0.7004733993946872,0.11652489517262588,0.114096846775009,poly,sigmoid,rbf,0.8974000634877539,0.20509296170910685,0.08594000328062668,0.20994067111185888,0.3765165320626418,4.243599088154196,0.5457397988495661,0.8721612889730009,0.7255788917563637,0.5051743962339077,0.011072426679266589,0.1010442460471743,0.5279250837292746,0.02017653578645711,0.9701514029040958,0.17903133759846634,3,4,17,1,1,4,0.5340117519216852,0.5481420516825524,0.4279507661887906,eba911cb
263,6350.0,1717354786,,False,1,1640f824,2024-06-02_20-59-46,14.139493227005005,14.139493227005005,47280,DESKTOP-8J3QSBJ,127.0.0.1,14.139493227005005,1,"[101, 103, 105]",True,False,True,3,8,23,log2,log2,sqrt,3,5,29,6,7,40,24,107,134,0.5219000472598245,0.23106325940452993,20.105328423894385,liblinear,sag,lbfgs,0.09110218728132194,1.4450017886836424,14.954079096722529,poly,rbf,linear,0.3935951826019497,0.17956093319734634,0.3475105596940262,0.44898467062398606,0.0034332988066938957,0.0001317485006090974,0.17136054073668014,0.7678224761885288,0.9791376347591492,0.7640617216903676,0.03759066620077982,0.05282743581210767,0.8907470183802381,0.0026268775596932485,0.765644939351239,0.001207897591510831,4,4,14,1,7,2,0.785559590898772,0.9654662637187503,0.8882027339572774,1640f824
264,6800.0,1717354778,,False,1,d53ce522,2024-06-02_20-59-38,4.666793584823608,4.666793584823608,44416,DESKTOP-8J3QSBJ,127.0.0.1,4.666793584823608,1,"[100, 102, 103, 105]",True,True,True,3,28,5,sqrt,sqrt,log2,18,27,21,18,6,17,85,77,183,0.7539200999029848,0.9094687047218567,0.5431767404349839,lbfgs,newton-cg,lbfgs,0.019001776321650666,8.33856051691297,2.7969973870939877,rbf,linear,rbf,0.07718292445541719,0.4299545101664033,0.9236429972899581,0.09474940084388805,0.00743160635179291,0.9333443955812369,0.0025051450052853462,0.5260049534435189,0.563956788774735,0.7276608433755825,0.015792138886263487,0.1048074534538645,0.8060454196606678,0.0064068490286137685,1.7818318733055198,0.001119365247127114,5,4,8,5,6,3,0.5093885216590837,0.3735815299421016,0.14848302488296836,d53ce522
265,6950.0,1717354780,,False,1,51f2c2cf,2024-06-02_20-59-40,4.81470799446106,4.81470799446106,52040,DESKTOP-8J3QSBJ,127.0.0.1,4.81470799446106,1,"[100, 101, 102, 103, 104, 105]",False,True,True,33,28,37,log2,log2,log2,15,23,7,9,17,18,79,198,51,0.18880203037061832,1.2293867891561354,1.151107116578452,sag,newton-cg,sag,0.1475199099563299,7.420872663271049,0.569594840232007,rbf,linear,rbf,0.7540740509577019,0.1978757308759752,0.7999555431316974,0.08924786828314135,0.022805431219100072,0.04642123087043652,0.1662327252568492,0.8874865629029556,0.613180715556541,0.9647595340649604,0.032351583140636124,0.11027660455296927,0.55057922783664,0.0016199789278630282,0.0500237588949936,0.01935412340269612,9,3,2,2,2,4,0.8881100398331612,0.332378908283124,0.014473838211413695,51f2c2cf
266,7350.0,1717354781,,False,1,d09c997d,2024-06-02_20-59-41,3.9766361713409424,3.9766361713409424,65244,DESKTOP-8J3QSBJ,127.0.0.1,3.9766361713409424,1,"[101, 102, 105]",True,True,False,39,26,25,log2,sqrt,log2,16,25,13,19,7,35,39,16,190,5.432050328980471,0.36700891626288545,4.508234294748938,lbfgs,saga,liblinear,1.0467541492067136,0.28338413655540523,1.1403164891508741,rbf,rbf,sigmoid,0.47028418550204043,0.7894708846312686,0.22834972738719772,0.48342691675633365,0.009907253229633397,0.020329532309030805,0.49193494004172433,0.6814748410916234,0.7817404204126814,0.44591431013866417,0.03452780548278433,0.4777712240914359,0.6481139707431386,0.108705569891073,0.02917019656641205,0.020406308605549414,6,3,20,2,4,2,0.8703774147391095,0.5402722292842526,0.6365225516257993,d09c997d
267,6750.0,1717354783,,False,1,8135e971,2024-06-02_20-59-43,3.2737014293670654,3.2737014293670654,38324,DESKTOP-8J3QSBJ,127.0.0.1,3.2737014293670654,1,"[101, 102, 103, 105]",False,False,True,24,19,16,log2,log2,log2,2,26,28,10,30,15,15,84,73,4.326638137032175,4.406030203848719,16.401887291107954,sag,sag,newton-cg,0.2703916412549011,0.12648013493342708,0.7102990133108494,sigmoid,linear,linear,0.6439761498932141,0.6483823952152187,0.12231214978579064,0.937748855332266,0.002181110719983571,1.0531457439835599,1.555533287382273,0.8029222792758649,0.5147901932738532,0.5106950742065377,0.01142076229793389,0.07499589174792855,0.6701341483301138,0.001274671573561051,0.0002898598810496344,0.1361855562422213,10,2,2,4,2,3,0.5964351353831083,0.5333110841886821,0.229258841673917,8135e971
268,6100.0,1717354785,,False,1,47f84b66,2024-06-02_20-59-45,3.4213287830352783,3.4213287830352783,66220,DESKTOP-8J3QSBJ,127.0.0.1,3.4213287830352783,1,"[101, 103, 105]",True,False,False,7,24,10,log2,sqrt,log2,16,26,10,10,30,11,32,129,102,1.781835372293921,2.490758255861765,5.497013616145135,saga,liblinear,newton-cg,0.1748036007678662,0.36425410348122966,0.15468966176331608,sigmoid,linear,rbf,0.7599194072979912,0.9140671698910513,0.11450989819058643,0.8462184752299803,0.06292577800494649,0.26631443418599704,0.006319258734834878,0.8600329010511643,0.8038747503829982,0.6217447049510083,0.017431909194606778,0.10315453141468134,0.994067468496921,0.09627446755876905,0.003764685088281876,0.0034612054412998415,3,5,6,3,1,1,0.71404627013507,0.453537272656917,0.0576667022916738,47f84b66
269,6300.0,1717354790,,False,1,7cf5adc9,2024-06-02_20-59-50,6.627040147781372,6.627040147781372,68512,DESKTOP-8J3QSBJ,127.0.0.1,6.627040147781372,1,"[100, 101, 102, 103, 104, 105]",True,True,True,34,22,40,sqrt,log2,log2,12,6,21,9,9,12,52,104,97,0.24854429764408473,0.4051342749065691,0.14686065335845738,lbfgs,saga,lbfgs,5.393941206697974,13.365173582526774,3.244067374139998,linear,poly,sigmoid,0.64000841186962,0.9284520149953465,0.2948137058331569,0.4448155085746831,0.0023097830945796117,0.32349002335164273,6.472666513773604,0.526666656662791,0.7484631267585165,0.39701999400321,0.01923222140789991,0.06489051042293376,0.6610458760924864,0.009791309678153795,0.016376513014675496,0.033903148146078775,7,4,10,2,1,3,0.8232025198900563,0.4331702022488404,0.5801031166360767,7cf5adc9
270,6550.0,1717354789,,False,1,721bb3f8,2024-06-02_20-59-49,3.628736972808838,3.628736972808838,31564,DESKTOP-8J3QSBJ,127.0.0.1,3.628736972808838,1,"[100, 102, 103, 105]",True,True,False,26,23,27,log2,log2,log2,6,23,10,10,9,23,24,199,120,2.1950309189752852,13.278716684497857,24.86740914507095,liblinear,sag,saga,0.045361126103525364,0.25915365374688776,0.3760954643786147,linear,sigmoid,poly,0.7067629782336691,0.028411774370433962,0.7756171563255689,0.8901096329921538,0.6108528051171516,0.001398897491446294,9.671413285250646,0.6393907409419048,0.5415044139236782,0.3356912295397718,0.06255391914381271,0.1504638216512148,0.5186939321942687,0.002756346494298038,0.0016060968631686282,0.017854016498726675,8,4,3,1,6,5,0.8868314503714263,0.36633931023778604,0.2579526682728333,721bb3f8
271,6450.0,1717354793,,False,1,ab882094,2024-06-02_20-59-53,5.296649932861328,5.296649932861328,60040,DESKTOP-8J3QSBJ,127.0.0.1,5.296649932861328,1,"[101, 102, 103]",False,False,False,49,15,18,log2,log2,sqrt,16,15,28,9,29,34,22,43,169,0.20334776150011966,0.17996924631695763,0.7095288457062389,lbfgs,sag,sag,2.137109606159064,12.889802122491867,3.0591439912336424,linear,poly,sigmoid,0.3621390626697141,0.04045486117995978,0.6281665074775284,0.9128245391362014,0.043675617301517734,0.0007445938274047262,0.304510991989084,0.9109331724009142,0.5726805019120931,0.3366968330472946,0.039124728729872695,0.19804654564722016,0.5122342221868552,0.003747024617593648,3.8030481409224586,5.902434096543183,10,4,2,5,5,2,0.6544964538941522,0.8578587228457384,0.7802837551368381,ab882094
272,6950.0,1717354793,,False,1,c920247f,2024-06-02_20-59-53,3.7598018646240234,3.7598018646240234,12696,DESKTOP-8J3QSBJ,127.0.0.1,3.7598018646240234,1,"[101, 103, 105]",True,False,False,44,30,4,sqrt,sqrt,sqrt,3,20,6,17,6,35,31,187,120,0.31650280389888225,0.1675491324784209,2.90492350358378,saga,newton-cg,saga,2.522003631007816,2.6638496109400087,0.6240055967814931,linear,rbf,rbf,0.012814164164859143,0.17302045091547502,0.24378729520997,0.21829662230142566,0.0026723266422611176,0.47212956769748404,0.005908237601477503,0.604679343359662,0.8926451576237553,0.7530029791786657,0.01657639358300979,0.2018900199968692,0.673192215126086,1.6392127817327615,0.00047878698220938835,0.001853780788060152,4,3,3,2,2,4,0.5259276787867855,0.7541633063933639,0.5041482233513405,c920247f
273,6500.0,1717354796,,False,1,e1999cb2,2024-06-02_20-59-56,4.4684977531433105,4.4684977531433105,64532,DESKTOP-8J3QSBJ,127.0.0.1,4.4684977531433105,1,"[101, 102, 103]",True,True,True,2,4,24,sqrt,log2,sqrt,12,15,26,19,10,33,88,49,132,7.3642705580457255,0.12750147874500975,0.18947269373541742,newton-cg,lbfgs,liblinear,0.15730269530062507,9.938508689111938,4.461707083634418,sigmoid,linear,linear,0.15197455801798299,0.7633800740701092,0.9326799145274511,0.614973027876453,0.004081894388950737,0.00022412490222078855,0.037092825469473345,0.9346879089810617,0.8520148603382536,0.2583768768816147,0.011049177188140179,0.07397081973303202,0.6169056240720849,6.168808807106057,0.0026733511805636396,0.9759780510150027,5,3,11,1,8,2,0.619810985996206,0.4856808356630919,0.5513612562840604,e1999cb2
274,6300.0,1717354797,,False,1,6d9e8086,2024-06-02_20-59-57,3.5585403442382812,3.5585403442382812,62056,DESKTOP-8J3QSBJ,127.0.0.1,3.5585403442382812,1,"[100, 102, 103, 105]",False,True,False,39,4,21,log2,log2,sqrt,4,7,5,10,10,30,24,182,159,0.21685197497891062,0.5542258115215359,12.05693900891343,liblinear,liblinear,newton-cg,0.039635152615897215,0.2336134227741965,0.842142401774306,poly,sigmoid,linear,0.16116910875277268,0.873252222290699,0.6745650576693599,0.7004484879588972,0.006521839869464098,0.3435481363736722,1.3447866436494662,0.8073823721780327,0.8707542199184071,0.45401777038023683,0.04669555006936395,0.2765408205286173,0.8480166659133198,1.06536663359837,0.00017697348107402412,0.018046049082001005,4,5,14,5,1,3,0.8516236471819663,0.4775475868329568,0.044669360507666074,6d9e8086
275,6400.0,1717354799,,False,1,15f93b54,2024-06-02_20-59-59,3.8584799766540527,3.8584799766540527,54240,DESKTOP-8J3QSBJ,127.0.0.1,3.8584799766540527,1,"[100, 101, 102, 103, 104, 105]",False,False,False,27,9,38,sqrt,sqrt,sqrt,2,4,9,20,23,24,39,76,98,0.18512836083765033,2.598648595972735,0.6427431047625113,liblinear,newton-cg,newton-cg,0.5146756933082967,15.964916697049832,14.919141427641527,rbf,sigmoid,sigmoid,0.767578223835768,0.18837876807493759,0.202746771312715,0.319433995353833,3.0500349010762595,0.104083147870524,0.0047174383027229596,0.8322551398648796,0.7234345033082605,0.24848466009346526,0.01638352654303418,0.16848561296887457,0.5773998454410187,0.36918394111279523,0.4210152949039069,0.0307212367432431,10,3,12,4,2,5,0.5031547034067947,0.42028508132664755,0.19048748036472476,15f93b54
276,6650.0,1717354805,,False,1,1df17d5c,2024-06-02_21-00-05,7.381548881530762,7.381548881530762,54144,DESKTOP-8J3QSBJ,127.0.0.1,7.381548881530762,1,"[101, 102, 105]",True,True,True,7,3,35,log2,sqrt,log2,7,29,21,15,13,34,64,92,69,1.5208624224229514,3.4608029811996497,17.423903277201156,newton-cg,saga,liblinear,2.252187462902878,19.192166489721064,3.4040216687953486,sigmoid,poly,poly,0.11063032168589415,0.22300958285712968,0.4776904733955438,0.3174665940297037,0.002672454435906649,0.004585331985375945,0.006079191148973635,0.8434958014798186,0.8431881988391334,0.33049840851818973,0.03640667087504753,0.5090164097321036,0.7272754395055654,0.012476677926530684,0.012713161618195579,0.012348884455917577,9,4,14,4,2,2,0.6787046265186646,0.6944126331714044,0.8064222223893697,1df17d5c
277,6500.0,1717354803,,False,1,6578e505,2024-06-02_21-00-03,3.5213544368743896,3.5213544368743896,30412,DESKTOP-8J3QSBJ,127.0.0.1,3.5213544368743896,1,"[101, 102, 103]",False,False,False,18,3,17,sqrt,sqrt,log2,3,11,18,16,22,16,10,75,191,0.9400871672170806,8.801820860889759,5.458280073811732,lbfgs,newton-cg,sag,0.020045429629417626,4.588455884277337,5.298234820491908,poly,rbf,sigmoid,0.8272004807573913,0.22977034278605202,0.5755293968086269,0.9283977203758932,0.0728290601769479,0.005910624357602035,8.190729984995878,0.7171762220634395,0.7009183192693822,0.583245817110223,0.09462007003617615,0.6891095932911674,0.6941477413386705,6.122056751956748,0.12595839405800047,0.3404212905376618,8,2,13,1,10,1,0.9921695397173966,0.8488887953481534,0.7823711399278889,6578e505
278,6700.0,1717354806,,False,1,9fdc945d,2024-06-02_21-00-06,4.670307397842407,4.670307397842407,8580,DESKTOP-8J3QSBJ,127.0.0.1,4.670307397842407,1,"[100, 101, 102, 105]",False,True,False,13,5,24,sqrt,log2,sqrt,20,9,7,13,28,13,30,194,118,0.5319097688610231,1.3648176135352914,0.13260374182988693,newton-cg,lbfgs,lbfgs,0.013908420797523203,0.14459798683332242,0.10695236643714354,rbf,sigmoid,sigmoid,0.43438172952388965,0.16461174344282203,0.01354279543037551,0.7907652037411996,0.0017339098443267054,0.0006662104479579992,1.959518158049549,0.5289409883539187,0.6423567336413913,0.8865624351535839,0.0392064014128124,0.16046699846210444,0.6222333899313515,0.001523079289130834,0.00041332707114730176,0.1680786550376526,3,5,2,2,3,5,0.9718710478440118,0.7729256199887578,0.00983888429662165,9fdc945d
279,6600.0,1717354809,,False,1,fced5393,2024-06-02_21-00-09,5.5078747272491455,5.5078747272491455,64480,DESKTOP-8J3QSBJ,127.0.0.1,5.5078747272491455,1,"[101, 102, 103, 105]",False,True,False,8,10,12,log2,log2,sqrt,2,6,8,2,15,10,16,19,99,0.23019089173465465,2.656995659981842,12.605358393448684,sag,sag,sag,0.9063651147438787,7.547484662921512,18.229572306557806,linear,linear,linear,0.4649259825177243,0.890195426915012,0.6955003061588318,0.8981590579543457,0.29785958408924507,0.3284340548807978,1.0447163217438986,0.9126935576280009,0.9811429677432945,0.829230439841224,0.04103932872811535,0.0980476983940878,0.8423236910907609,0.31397453316124224,0.00010539612573782722,0.29673253728011495,7,3,5,3,9,5,0.77197330940532,0.3916638302114578,0.8389289117294618,fced5393
280,6450.0,1717354809,,False,1,3aa7928a,2024-06-02_21-00-09,4.1766273975372314,4.1766273975372314,3800,DESKTOP-8J3QSBJ,127.0.0.1,4.1766273975372314,1,"[101, 102, 105]",True,False,False,14,5,20,log2,sqrt,sqrt,13,19,14,19,29,19,36,98,50,0.43673787934871433,0.43579751976933134,0.920923393245575,saga,saga,saga,0.03412654521659371,3.923989103771468,0.8338280307047672,sigmoid,sigmoid,rbf,0.15036461815029367,0.05282859337502421,0.5782147911182881,0.2599608465291092,4.92661611820252,3.1701713111206944,0.10701389221158464,0.7518993825202682,0.6862044973183439,0.2917498480830489,0.010982945818767022,0.11670806397390539,0.8458459119792124,0.015323393249791139,0.020352868877687703,0.0018383439023927862,4,5,4,1,6,1,0.7923536166877367,0.8558686145565315,0.5522344586656918,3aa7928a
281,6800.0,1717354811,,False,1,678b0e67,2024-06-02_21-00-11,3.212797164916992,3.212797164916992,35008,DESKTOP-8J3QSBJ,127.0.0.1,3.212797164916992,1,"[101, 102, 105]",True,False,False,27,30,19,log2,log2,sqrt,3,11,8,19,9,12,10,86,107,7.208932409657035,0.13107617323278814,0.36549514183823373,lbfgs,newton-cg,sag,0.25443630155131625,8.97608617060279,0.7070727557876232,linear,sigmoid,rbf,0.739639300868872,0.7531836365525432,0.2824490932628446,0.6032101840582216,0.006436291825939666,0.36334728528550064,9.386960026247445,0.7975253531562694,0.6333537163435368,0.7142060714346019,0.01715887783462694,0.079295412853537,0.5680089392726368,2.8158970136579606,0.004572370097822729,0.6638257563590065,7,5,20,5,10,3,0.9446465250070629,0.5537056613068307,0.14806923423602414,678b0e67
282,6350.0,1717354813,,False,1,c988d143,2024-06-02_21-00-13,4.16372275352478,4.16372275352478,46708,DESKTOP-8J3QSBJ,127.0.0.1,4.16372275352478,1,"[101, 102, 103, 105]",False,False,True,1,26,8,sqrt,log2,sqrt,10,17,23,4,24,11,76,80,180,0.21620242227900213,0.4703800559168751,3.136242170389408,sag,lbfgs,liblinear,0.025495813847704208,3.3177545391744396,0.5693793472900418,sigmoid,rbf,poly,0.26087379724710547,0.31732215780474937,0.15566749834663485,0.4980325057431356,3.187651955028375,0.043634700410652205,0.1292261752360374,0.9078587278650063,0.6572876536335994,0.8239123885749311,0.04656755794813517,0.37433127354989104,0.5211214888678996,0.0047955308796394334,0.0008910713309292842,0.01092261481347383,8,2,6,1,3,4,0.5645251374300211,0.9641622114675923,0.42782338105265316,c988d143
283,6550.0,1717354815,,False,1,4dbe265b,2024-06-02_21-00-15,3.4815945625305176,3.4815945625305176,6988,DESKTOP-8J3QSBJ,127.0.0.1,3.4815945625305176,1,"[100, 102, 103, 105]",False,False,False,1,24,25,log2,log2,sqrt,15,9,6,15,28,39,62,17,171,0.14916442531409038,3.994351156647988,0.17809709995974524,sag,newton-cg,liblinear,2.1131223443150793,3.8909550076403296,0.5938290926139941,linear,rbf,linear,0.053480995889775174,0.7013543729431316,0.09643341135905303,0.34245801898635975,0.4448155268690389,0.6153551069981075,0.02103840590343646,0.8419270738247916,0.8886626997125516,0.3648571112575539,0.025049511504176756,0.2240500184059067,0.5360693084667643,0.09355139286206247,0.0001332113730486384,0.0019662882703189296,8,4,5,5,1,5,0.5387009752135226,0.21526933821631486,0.12320475638351797,4dbe265b
284,6700.0,1717354819,,False,1,e3c292d1,2024-06-02_21-00-19,5.3378355503082275,5.3378355503082275,29444,DESKTOP-8J3QSBJ,127.0.0.1,5.3378355503082275,1,"[101, 102, 105]",True,True,False,7,18,4,log2,log2,sqrt,4,6,17,5,15,19,28,15,137,1.339451017282213,0.23071834983011164,0.25313882979379154,liblinear,liblinear,saga,0.23537908914687974,8.91357540884874,3.4914864902733775,rbf,poly,rbf,0.29271927129737496,0.15899972334395518,0.18089494721987442,0.245096068167463,1.3908177654506786,0.0077458218204062195,0.0074969548117010095,0.8372577772699505,0.7805874482615673,0.8821700192340927,0.02462860014770462,0.25209303877857736,0.6033470965882504,0.02849774363343134,0.031496303351803485,1.4687807357317362,4,2,9,4,2,2,0.5431068775503527,0.8671765066654853,0.6611262156939901,e3c292d1
285,7000.0,1717354819,,False,1,4bd16e17,2024-06-02_21-00-19,3.96970534324646,3.96970534324646,51632,DESKTOP-8J3QSBJ,127.0.0.1,3.96970534324646,1,"[101, 102, 105]",False,True,False,3,24,12,log2,sqrt,sqrt,20,3,26,2,6,13,71,115,137,0.37639835489163026,17.70438005576377,3.8680696929299683,newton-cg,sag,newton-cg,7.588832582035791,0.17481316104603578,9.577001264431326,sigmoid,poly,linear,0.7973828383310902,0.06564330783779082,0.3990815234051712,0.22047751767596546,2.118060870463978,0.03022749682797584,0.7575986831815873,0.6101699668705517,0.8435339808636468,0.7526461479445092,0.04195325566930823,0.2448001074353534,0.9180047691636579,0.015412939598547594,0.0003564226573386366,9.397127552565346,6,4,13,3,1,4,0.8030513974373152,0.9348176206071745,0.3930047316661956,4bd16e17
286,6950.0,1717354821,,False,1,d14c40ad,2024-06-02_21-00-21,4.34771990776062,4.34771990776062,50580,DESKTOP-8J3QSBJ,127.0.0.1,4.34771990776062,1,"[100, 101, 103, 105]",False,False,True,28,14,24,log2,sqrt,sqrt,2,30,3,16,16,29,99,64,134,0.9084173506982803,0.2553774661216437,0.5217793969161058,newton-cg,saga,lbfgs,0.10039110491657281,0.8788755559804087,2.660228688831189,sigmoid,poly,sigmoid,0.43204626960306836,0.3536086093908253,0.08424858727886109,0.7186682637074374,0.0026599495963756502,0.0005147645955604482,0.4197182324236221,0.7122318749362311,0.811874414862199,0.20387151824740535,0.019863503957590217,0.2766817654144414,0.5608416746560516,0.07984017209349155,0.002226735929950247,0.021904156588589904,4,2,16,3,4,1,0.5835480925172353,0.29418133998153967,0.9781125055395552,d14c40ad
287,5350.0,1717354823,,False,1,ec6cc4f0,2024-06-02_21-00-23,3.890768527984619,3.890768527984619,65420,DESKTOP-8J3QSBJ,127.0.0.1,3.890768527984619,1,"[100, 101, 102, 103, 105]",True,True,False,3,23,36,log2,log2,log2,3,24,13,19,24,31,100,89,128,0.8309464875519443,12.992202498580362,12.14430927342728,liblinear,sag,liblinear,2.2931052217925867,4.666879412221254,18.008964028410666,linear,sigmoid,sigmoid,0.1634132899701758,0.9803669963457812,0.02689141527586636,0.028375700560896666,0.02015250109572213,0.00011731098537237082,1.13913436374817,0.5766840754257669,0.5635928202652407,0.7994138464315468,0.011491654300035311,0.8966235764328958,0.5389751631734762,0.018447400366269753,0.7870261278213384,0.0049389638329362575,4,2,1,4,10,5,0.7049151340752062,0.2173448158756009,0.8813543313296603,ec6cc4f0
288,6800.0,1717354826,,False,1,bcf52ee4,2024-06-02_21-00-26,5.085251808166504,5.085251808166504,51496,DESKTOP-8J3QSBJ,127.0.0.1,5.085251808166504,1,"[100, 101, 102, 103, 105]",True,True,False,30,3,37,log2,sqrt,log2,10,29,15,10,27,11,84,53,100,2.12649223072022,5.626488060612983,29.99882968172987,liblinear,liblinear,liblinear,0.045723733474512314,7.8044363964400185,2.69648377224401,rbf,poly,sigmoid,0.7497285250340646,0.6383275077360948,0.23589798247404958,0.6515650186602461,0.00146807022821853,0.6233253632036159,9.142996075143563,0.5579599538873075,0.9122485595722515,0.3332365686264585,0.02456640849895423,0.34958918690410723,0.8066124311817596,3.704294026010577,0.0002294725109477978,0.19073704251449122,3,5,3,5,4,4,0.8951748827755521,0.21329741550848003,0.7490801789193028,bcf52ee4
289,7100.0,1717354828,,False,1,178a2ff3,2024-06-02_21-00-28,4.574705123901367,4.574705123901367,54716,DESKTOP-8J3QSBJ,127.0.0.1,4.574705123901367,1,"[100, 101, 102, 105]",True,False,True,25,22,31,log2,sqrt,log2,17,2,21,11,23,36,64,167,80,0.399485654878431,0.13350004397185378,0.11039496214571216,liblinear,sag,saga,0.042161418591324544,0.12866215966700803,8.125452934612277,linear,sigmoid,linear,0.8866929369390751,0.19302429868712323,0.5498762498773857,0.7029848214072355,0.6036283749915783,0.025886131811881576,1.1129770746599248,0.5110945581763037,0.8051766113308683,0.9646498925048532,0.03418263205967506,0.6577729796281404,0.5650825373102931,4.960435131155266,0.015923320719002026,0.014436367615443285,8,3,20,2,10,4,0.7145742573899858,0.394604553525153,0.08146032908406896,178a2ff3
290,6850.0,1717354830,,False,1,85dd2042,2024-06-02_21-00-30,5.146789789199829,5.146789789199829,23160,DESKTOP-8J3QSBJ,127.0.0.1,5.146789789199829,1,"[100, 101, 102, 103]",True,False,True,9,29,23,sqrt,sqrt,log2,8,7,6,12,12,31,83,29,164,0.428880352458875,0.34085640796566197,0.377957521783471,lbfgs,sag,sag,0.05333371742960887,15.236765161176477,3.6707190057253207,poly,linear,poly,0.6260074773740654,0.01513774033130888,0.8688542319702705,0.453537810405481,0.05406158143491017,0.041586901372406615,2.869799737670751,0.6181879693574872,0.8921179554419852,0.9657205051996844,0.017673227954137546,0.8340706683659163,0.7001213452148325,0.16045698465641098,0.00024598723680899253,2.2817603300451976,6,2,16,1,6,3,0.5723128691552887,0.742951293720888,0.9101478976403826,85dd2042
291,7300.0,1717354832,,False,1,61d87ff2,2024-06-02_21-00-32,4.600619792938232,4.600619792938232,62768,DESKTOP-8J3QSBJ,127.0.0.1,4.600619792938232,1,"[101, 102, 103, 105]",False,False,False,20,18,34,log2,log2,sqrt,11,11,4,8,9,29,62,140,53,1.1862670846403691,5.593160499652501,0.1762253022485812,sag,newton-cg,newton-cg,0.19879834367925034,9.41066391476597,4.413073704814906,sigmoid,sigmoid,rbf,0.7204648389880373,0.12863906639177403,0.4221885166799487,0.2375781482061612,0.05411951294145959,0.0001870856769284123,0.08335307591913148,0.7717154055234916,0.714522285178796,0.3249450481784297,0.021609305931831576,0.05506138047862735,0.5103332175251983,0.009627588894410677,4.335787423751483,0.003019021167919782,7,3,19,3,9,4,0.5217203089932678,0.8773932896076744,0.3580705122456892,61d87ff2
292,6700.0,1717354832,,False,1,796cd567,2024-06-02_21-00-32,3.082516670227051,3.082516670227051,52784,DESKTOP-8J3QSBJ,127.0.0.1,3.082516670227051,1,"[100, 101, 103, 105]",True,True,True,35,23,17,sqrt,sqrt,sqrt,13,10,11,5,18,28,41,113,125,2.62528644903037,0.5359308008011102,0.19875221105722285,liblinear,saga,newton-cg,0.901413832382128,0.21080012922942407,0.4151491944217261,rbf,linear,linear,0.5983515813507123,0.3391455383310168,0.8286320512025119,0.10812693126124884,0.02794706926567557,0.00036569642413205976,0.6243879182598033,0.9375421122722376,0.6820921769832212,0.29352363687607275,0.047779685517047456,0.21029675973267703,0.5825441267306848,0.3547029416627289,0.007144085436355899,0.7024127004738799,4,5,10,2,6,4,0.612205284983325,0.9772137733864097,0.6059174001069225,796cd567
