,custom_score,correct_class_1_predictions,num_features_used,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/alpha,config/colsample_bytree,config/colset,config/eta,config/eval_metric,config/lambda,config/max_depth,config/min_child_weight,config/objective,config/subsample,logdir
157,6850.0,153,4,1716981066,,False,1,d6067a72,2024-05-29_13-11-06,0.06300091743469238,0.06300091743469238,48676,DESKTOP-8J3QSBJ,127.0.0.1,0.06300091743469238,1,0.034545850899126485,0.8745718377298237,"[100, 101, 102, 103]",0.05845211057037218,error,0.04815697224124986,3,1,binary:logistic,0.8351595978340179,d6067a72
158,6900.0,154,4,1716981068,,False,1,9bf23093,2024-05-29_13-11-08,0.06699800491333008,0.06699800491333008,42056,DESKTOP-8J3QSBJ,127.0.0.1,0.06699800491333008,1,0.4949460714896311,0.7402877403677196,"[100, 101, 103, 105]",0.022786054050120175,error,0.6138161401155651,4,1,binary:logistic,0.8531461745786217,9bf23093
159,6750.0,151,4,1716981070,,False,1,9db2dc0e,2024-05-29_13-11-10,0.06699991226196289,0.06699991226196289,39312,DESKTOP-8J3QSBJ,127.0.0.1,0.06699991226196289,1,0.253159418782084,0.8444702095283202,"[100, 101, 102, 103]",0.029376706416234945,error,0.0020116853915537673,3,4,binary:logistic,0.8033059773124854,9db2dc0e
160,7050.0,157,4,1716981071,,False,1,f1776d3d,2024-05-29_13-11-11,0.07300424575805664,0.07300424575805664,35240,DESKTOP-8J3QSBJ,127.0.0.1,0.07300424575805664,1,0.41956706078119244,0.8424106927001193,"[100, 101, 102, 103]",0.021120073315599456,error,0.06690797682752386,4,4,binary:logistic,0.5906144908352498,f1776d3d
161,6500.0,146,4,1716981073,,False,1,8229f12f,2024-05-29_13-11-13,0.08700180053710938,0.08700180053710938,60092,DESKTOP-8J3QSBJ,127.0.0.1,0.08700180053710938,1,1.1453034241890665,0.7379761215795555,"[100, 101, 102, 103]",0.04974719811193991,error,0.08439923552904163,7,5,binary:logistic,0.7833655772358916,8229f12f
162,6550.0,143,3,1716981075,,False,1,3446b1ad,2024-05-29_13-11-15,0.09000158309936523,0.09000158309936523,11224,DESKTOP-8J3QSBJ,127.0.0.1,0.09000158309936523,1,0.016468802822244524,0.6327245202072448,"[101, 102, 103]",0.03309559017647137,error,0.8155052413730686,9,3,binary:logistic,0.7131407621093033,3446b1ad
163,6650.0,149,4,1716981077,,False,1,ebbd9722,2024-05-29_13-11-17,0.0760042667388916,0.0760042667388916,32004,DESKTOP-8J3QSBJ,127.0.0.1,0.0760042667388916,1,0.1309859309975615,0.5783901326714821,"[100, 101, 102, 103]",0.04379406305019982,error,8.466025859021004,5,2,binary:logistic,0.5624966579615083,ebbd9722
164,6850.0,153,4,1716981079,,False,1,98446720,2024-05-29_13-11-19,0.07000017166137695,0.07000017166137695,40804,DESKTOP-8J3QSBJ,127.0.0.1,0.07000017166137695,1,1.197290439260481,0.6873740819273589,"[100, 101, 102, 103]",0.04912123521287816,error,1.1831362193299628,4,1,binary:logistic,0.5662772085675785,98446720
165,6600.0,148,4,1716981081,,False,1,a2ae991d,2024-05-29_13-11-21,0.07200002670288086,0.07200002670288086,52160,DESKTOP-8J3QSBJ,127.0.0.1,0.07200002670288086,1,0.03985759868245504,0.8355098219083735,"[100, 101, 102, 103]",0.04447530280950335,error,0.5473450604724606,4,4,binary:logistic,0.7729714768117026,a2ae991d
166,6700.0,154,5,1716981082,,False,1,a7713b60,2024-05-29_13-11-22,0.06599974632263184,0.06599974632263184,59360,DESKTOP-8J3QSBJ,127.0.0.1,0.06599974632263184,1,0.005473736972542072,0.6146365592410017,"[100, 101, 102, 103, 105]",0.0382371738769615,error,7.918256434238805,3,2,binary:logistic,0.7465384893188656,a7713b60
167,6750.0,147,3,1716981084,,False,1,a99e8a8f,2024-05-29_13-11-24,0.08199787139892578,0.08199787139892578,11472,DESKTOP-8J3QSBJ,127.0.0.1,0.08199787139892578,1,0.0062867822121395155,0.6520132761402628,"[101, 103, 105]",0.044243295261110996,error,0.12671205959308496,6,4,binary:logistic,0.5569837992120533,a99e8a8f
168,6450.0,141,3,1716981086,,False,1,36eed01c,2024-05-29_13-11-26,0.07100343704223633,0.07100343704223633,38372,DESKTOP-8J3QSBJ,127.0.0.1,0.07100343704223633,1,0.004312104899714026,0.5723434362591591,"[101, 103, 105]",0.03714730498192744,error,0.04991902451643236,4,2,binary:logistic,0.5410433473910828,36eed01c
169,6750.0,151,4,1716981088,,False,1,57f3fd0d,2024-05-29_13-11-28,0.06800150871276855,0.06800150871276855,44504,DESKTOP-8J3QSBJ,127.0.0.1,0.06800150871276855,1,2.3056390474490702,0.8229698554169302,"[104, 102, 103, 105]",0.02215833894267676,error,0.34580718151221235,3,4,binary:logistic,0.6552573483921609,57f3fd0d
170,6500.0,142,3,1716981089,,False,1,17d54bc4,2024-05-29_13-11-29,0.07599949836730957,0.07599949836730957,43504,DESKTOP-8J3QSBJ,127.0.0.1,0.07599949836730957,1,0.010475160140434578,0.9298343233204087,"[101, 102, 103]",0.031491073470945964,error,0.023256039423834127,6,4,binary:logistic,0.9219061901492847,17d54bc4
171,6550.0,143,3,1716981091,,False,1,8c6ba6eb,2024-05-29_13-11-31,0.0859982967376709,0.0859982967376709,2108,DESKTOP-8J3QSBJ,127.0.0.1,0.0859982967376709,1,0.004061506891043137,0.5866787643158587,"[101, 103, 105]",0.025345655752850603,error,7.143348965300236,6,3,binary:logistic,0.7177236560137137,8c6ba6eb
172,6600.0,152,5,1716981093,,False,1,d11158bb,2024-05-29_13-11-33,0.07499909400939941,0.07499909400939941,24092,DESKTOP-8J3QSBJ,127.0.0.1,0.07499909400939941,1,0.0010533731563989138,0.7533098447072947,"[100, 101, 102, 103, 105]",0.026635656294077333,error,3.2954421942556733,4,3,binary:logistic,0.835014491562927,d11158bb
173,6700.0,150,4,1716981095,,False,1,8e9b5708,2024-05-29_13-11-35,0.07199883460998535,0.07199883460998535,63236,DESKTOP-8J3QSBJ,127.0.0.1,0.07199883460998535,1,0.06836373250598525,0.8167227391580965,"[100, 101, 102, 103]",0.03689160801373507,error,0.09030648416828332,4,3,binary:logistic,0.8422246794930331,8e9b5708
174,6700.0,146,3,1716981096,,False,1,5284de4d,2024-05-29_13-11-36,0.08349967002868652,0.08349967002868652,10920,DESKTOP-8J3QSBJ,127.0.0.1,0.08349967002868652,1,0.0032786944128962996,0.6347044798205432,"[101, 103, 105]",0.019464398118944945,error,1.099530640471229,7,4,binary:logistic,0.5492661202763744,5284de4d
175,6800.0,152,4,1716981098,,False,1,55b0eac4,2024-05-29_13-11-38,0.09600043296813965,0.09600043296813965,56244,DESKTOP-8J3QSBJ,127.0.0.1,0.09600043296813965,1,9.514415071074811,0.8095951548502431,"[101, 102, 103, 105]",0.08142981180264909,error,0.015254222410065925,8,2,binary:logistic,0.6464370588743501,55b0eac4
176,6750.0,151,4,1716981100,,False,1,c6721a4d,2024-05-29_13-11-40,0.0740044116973877,0.0740044116973877,27136,DESKTOP-8J3QSBJ,127.0.0.1,0.0740044116973877,1,0.3190013890736047,0.6926970646269951,"[104, 102, 103, 105]",0.05424898090159941,error,2.771318028580763,5,4,binary:logistic,0.5612453672711253,c6721a4d
177,6500.0,146,4,1716981102,,False,1,d3ff7c51,2024-05-29_13-11-42,0.11699914932250977,0.11699914932250977,51808,DESKTOP-8J3QSBJ,127.0.0.1,0.11699914932250977,1,0.36173657583717145,0.890179471628826,"[100, 101, 102, 103]",0.04791426287118176,error,0.004914067397574863,8,2,binary:logistic,0.8853100479009153,d3ff7c51
178,6400.0,144,4,1716981103,,False,1,c389ff01,2024-05-29_13-11-43,0.12099933624267578,0.12099933624267578,58824,DESKTOP-8J3QSBJ,127.0.0.1,0.12099933624267578,1,0.836819402142943,0.853669730188557,"[100, 101, 102, 103]",0.07047224701105256,error,0.15630981253686763,9,4,binary:logistic,0.823050304774444,c389ff01
179,6650.0,149,4,1716981105,,False,1,e09dd574,2024-05-29_13-11-45,0.10898733139038086,0.10898733139038086,40556,DESKTOP-8J3QSBJ,127.0.0.1,0.10898733139038086,1,0.009646441928598508,0.7452861305667442,"[100, 101, 103, 105]",0.0558755723586875,error,0.004139274431637698,9,3,binary:logistic,0.7075204189544536,e09dd574
180,6550.0,143,3,1716981107,,False,1,4098a97f,2024-05-29_13-11-47,0.09399962425231934,0.09399962425231934,2808,DESKTOP-8J3QSBJ,127.0.0.1,0.09399962425231934,1,0.0016559725355150547,0.6763667388042489,"[101, 103, 105]",0.07036777231666194,error,1.9979194046639708,7,1,binary:logistic,0.584608538341548,4098a97f
181,6850.0,153,4,1716981109,,False,1,9e0d807d,2024-05-29_13-11-49,0.07800006866455078,0.07800006866455078,5144,DESKTOP-8J3QSBJ,127.0.0.1,0.07800006866455078,1,0.030294597432641367,0.9041139282952284,"[100, 101, 102, 103]",0.034248105520811346,error,0.0034701748031725596,5,3,binary:logistic,0.6787100877060752,9e0d807d
182,6800.0,152,4,1716981111,,False,1,ba3c69ed,2024-05-29_13-11-51,0.09200072288513184,0.09200072288513184,44460,DESKTOP-8J3QSBJ,127.0.0.1,0.09200072288513184,1,4.291918690035389,0.6807391035092895,"[101, 102, 103, 105]",0.017500029281159075,error,0.04713727030228746,10,4,binary:logistic,0.5580677585558288,ba3c69ed
183,6900.0,154,4,1716981112,,False,1,be44966b,2024-05-29_13-11-52,0.07999944686889648,0.07999944686889648,57952,DESKTOP-8J3QSBJ,127.0.0.1,0.07999944686889648,1,0.02719208268645606,0.8010781623898028,"[100, 102, 103, 105]",0.037032530733397,error,0.05041322346025176,5,2,binary:logistic,0.7499818560263296,be44966b
184,6550.0,147,4,1716981114,,False,1,0e0fb98a,2024-05-29_13-11-54,0.07650589942932129,0.07650589942932129,2832,DESKTOP-8J3QSBJ,127.0.0.1,0.07650589942932129,1,0.8845156699336764,0.6242524546814047,"[100, 101, 103, 105]",0.09544128466918762,error,0.11725651862341609,5,2,binary:logistic,0.705550693457089,0e0fb98a
185,6350.0,151,6,1716981116,,False,1,805b468a,2024-05-29_13-11-56,0.07499814033508301,0.07499814033508301,15136,DESKTOP-8J3QSBJ,127.0.0.1,0.07499814033508301,1,0.014378779160353948,0.6708934872527014,"[100, 101, 102, 103, 104, 105]",0.016984387712901127,error,0.35641089095343903,3,5,binary:logistic,0.9412601201876682,805b468a
186,6750.0,151,4,1716981117,,False,1,b2baf1dd,2024-05-29_13-11-57,0.06799817085266113,0.06799817085266113,7812,DESKTOP-8J3QSBJ,127.0.0.1,0.06799817085266113,1,0.01222897202550781,0.7718382751153915,"[100, 101, 102, 103]",0.030947732437044573,error,2.1579324170610157,3,2,binary:logistic,0.7386657904639136,b2baf1dd
187,6750.0,151,4,1716981119,,False,1,bd1b8f9c,2024-05-29_13-11-59,0.07700014114379883,0.07700014114379883,60112,DESKTOP-8J3QSBJ,127.0.0.1,0.07700014114379883,1,0.09359626459957882,0.831866774881902,"[100, 101, 102, 103]",0.03186529350626694,error,0.41371998265653037,5,4,binary:logistic,0.9393510829389651,bd1b8f9c
188,6900.0,154,4,1716981121,,False,1,a0e2af1c,2024-05-29_13-12-01,0.07200241088867188,0.07200241088867188,9444,DESKTOP-8J3QSBJ,127.0.0.1,0.07200241088867188,1,0.0028055729924829965,0.6965818355165594,"[100, 101, 102, 103]",0.08717111901288731,error,0.5713265618092831,4,1,binary:logistic,0.7000675999652594,a0e2af1c
189,6600.0,148,4,1716981123,,False,1,701ff322,2024-05-29_13-12-03,0.10300230979919434,0.10300230979919434,62836,DESKTOP-8J3QSBJ,127.0.0.1,0.10300230979919434,1,0.05184692651937854,0.9054826840464756,"[100, 101, 102, 103]",0.04433519523349035,error,0.646629094082202,7,3,binary:logistic,0.8068420147624661,701ff322
190,6550.0,147,4,1716981124,,False,1,c96a5aae,2024-05-29_13-12-04,0.11351370811462402,0.11351370811462402,42332,DESKTOP-8J3QSBJ,127.0.0.1,0.11351370811462402,1,0.9738383825654245,0.5177034921054171,"[104, 102, 103, 105]",0.062033871557434825,error,0.011143175065715147,10,5,binary:logistic,0.8239873577542913,c96a5aae
191,6800.0,152,4,1716981126,,False,1,0ed354e9,2024-05-29_13-12-06,0.08199954032897949,0.08199954032897949,63312,DESKTOP-8J3QSBJ,127.0.0.1,0.08199954032897949,1,3.227189967278752,0.8106736697319947,"[104, 102, 103, 105]",0.02838887496875769,error,0.10475643471148702,5,1,binary:logistic,0.5419433206940747,0ed354e9
192,6750.0,151,4,1716981128,,False,1,1f6038cf,2024-05-29_13-12-08,0.06995606422424316,0.06995606422424316,57876,DESKTOP-8J3QSBJ,127.0.0.1,0.06995606422424316,1,2.618424837721811,0.6345237750851742,"[100, 101, 102, 103]",0.03825022588221961,error,0.1112199752875161,3,2,binary:logistic,0.7436315995725682,1f6038cf
193,6700.0,146,3,1716981130,,False,1,0fd10700,2024-05-29_13-12-10,0.06599974632263184,0.06599974632263184,48452,DESKTOP-8J3QSBJ,127.0.0.1,0.06599974632263184,1,2.091689720749443,0.5559814313991425,"[101, 102, 103]",0.04199409558804011,error,8.513813846621241,3,2,binary:logistic,0.752084243029443,0fd10700
194,6800.0,152,4,1716981132,,False,1,0589c01b,2024-05-29_13-12-12,0.07199954986572266,0.07199954986572266,24456,DESKTOP-8J3QSBJ,127.0.0.1,0.07199954986572266,1,0.3246516782482525,0.8790032984712208,"[104, 102, 103, 105]",0.07774282796301905,error,0.020634608421602293,4,1,binary:logistic,0.7211763137335059,0589c01b
195,6500.0,142,3,1716981133,,False,1,f4167cbe,2024-05-29_13-12-13,0.06699943542480469,0.06699943542480469,34000,DESKTOP-8J3QSBJ,127.0.0.1,0.06699943542480469,1,0.005469771815309317,0.6431373347464108,"[101, 103, 105]",0.09446866078417118,error,1.8176042744220615,5,1,binary:logistic,0.6890817245419361,f4167cbe
196,6750.0,151,4,1716981135,,False,1,e3f8c209,2024-05-29_13-12-15,0.0709998607635498,0.0709998607635498,14932,DESKTOP-8J3QSBJ,127.0.0.1,0.0709998607635498,1,0.10201343610680122,0.8057192600883283,"[100, 101, 102, 103]",0.054794305871657935,error,0.4965500211971077,4,1,binary:logistic,0.745463075097665,e3f8c209
197,6350.0,143,4,1716981137,,False,1,b870f10f,2024-05-29_13-12-17,0.10799980163574219,0.10799980163574219,13660,DESKTOP-8J3QSBJ,127.0.0.1,0.10799980163574219,1,3.9201518247860316,0.8067263073379661,"[104, 102, 103, 105]",0.042154779124357784,error,0.0034868063157613097,8,4,binary:logistic,0.6520164609004254,b870f10f
198,6500.0,146,4,1716981139,,False,1,c2cc9c1e,2024-05-29_13-12-19,0.0969991683959961,0.0969991683959961,12076,DESKTOP-8J3QSBJ,127.0.0.1,0.0969991683959961,1,0.06313376566610407,0.5092462999201849,"[104, 102, 103, 105]",0.02656076606354972,error,0.0630795960343552,7,3,binary:logistic,0.542391806059123,c2cc9c1e
199,6500.0,146,4,1716981141,,False,1,f64205f0,2024-05-29_13-12-21,0.14941835403442383,0.14941835403442383,60348,DESKTOP-8J3QSBJ,127.0.0.1,0.14941835403442383,1,0.05540412436848249,0.9930385902953188,"[101, 102, 103, 105]",0.012162322205289115,error,0.015280889590097843,9,2,binary:logistic,0.9619088735612095,f64205f0
