,custom_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/colset,config/et_bootstrap,config/et_max_depth,config/et_max_features,config/et_min_samples_leaf,config/et_min_samples_split,config/et_n_estimators,config/knn_algorithm,config/knn_n_neighbors,config/knn_weights,config/lr_C,config/lr_solver,config/svc_C,config/svc_kernel,config/weight_et,config/weight_knn,config/weight_lr,config/weight_svc,config/weight_xgb,config/xgb_alpha,config/xgb_colsample_bytree,config/xgb_eta,config/xgb_lambda,config/xgb_max_depth,config/xgb_min_child_weight,config/xgb_subsample,logdir
140,6800.0,1716983958,,False,1,7fcbd4ab,2024-05-29_13-59-18,1.4465031623840332,1.4465031623840332,46720,DESKTOP-8J3QSBJ,127.0.0.1,1.4465031623840332,1,"[101, 102, 103, 105]",True,19,log2,4,6,102,auto,15,uniform,1.0579690103051493,lbfgs,1.4250375122644283,poly,0.8252178400408026,0.15557095601728943,0.07892703347836919,0.8324775757508863,0.24883056268638684,0.06079571675465257,0.7066524403727695,0.021663594224536342,0.013877595552826272,5,2,0.7574548200249029,7fcbd4ab
141,6000.0,1716983960,,False,1,d3438081,2024-05-29_13-59-20,1.6925418376922607,1.6925418376922607,39960,DESKTOP-8J3QSBJ,127.0.0.1,1.6925418376922607,1,"[100, 101, 102, 103, 104, 105]",False,8,sqrt,4,9,78,ball_tree,3,distance,0.2708120113177744,saga,0.2249918279582564,sigmoid,0.8070852361097572,0.4995687656720478,0.33273215565791,0.6307017385721616,0.034623870924960165,8.184547266562593,0.958138354950087,0.01396122505996936,0.5933829310753473,7,3,0.8922601089174134,d3438081
142,7100.0,1716983962,,False,1,6fa8e6c2,2024-05-29_13-59-22,1.453906536102295,1.453906536102295,28768,DESKTOP-8J3QSBJ,127.0.0.1,1.453906536102295,1,"[104, 102, 103, 105]",False,7,log2,7,10,171,brute,20,distance,1.1855495817999822,newton-cg,1.0730436503878944,sigmoid,0.08447326716640213,0.5846992722554015,0.019243307946392618,0.5632429321159785,0.0431640057488577,0.07943838926812156,0.7177023346378397,0.028087213486432103,0.6320539492253753,3,2,0.9700285821230465,6fa8e6c2
143,6650.0,1716983963,,False,1,fd11a2e6,2024-05-29_13-59-23,1.3511552810668945,1.3511552810668945,15528,DESKTOP-8J3QSBJ,127.0.0.1,1.3511552810668945,1,"[102, 105]",False,7,sqrt,8,6,118,brute,4,distance,0.24250782140204027,sag,0.22651474478739392,rbf,0.6357140446806334,0.13042293682717732,0.18528342864441127,0.4579614609307634,0.35295968765178953,3.120110628203888,0.8831349012294138,0.03514541364738937,0.08666473021944952,9,3,0.5389270948386634,fd11a2e6
144,6500.0,1716983965,,False,1,6604eced,2024-05-29_13-59-25,1.4561028480529785,1.4561028480529785,27108,DESKTOP-8J3QSBJ,127.0.0.1,1.4561028480529785,1,"[100, 101, 103, 105]",True,17,log2,10,6,128,brute,8,uniform,2.209747499310934,sag,3.7410771825465634,sigmoid,0.05106964134435091,0.9136063721928933,0.6118459481815791,0.6898577686056113,0.2677822705343558,0.06262709601367986,0.8903296188823371,0.017433234710748383,0.9902691745740195,6,3,0.8867921979743256,6604eced
145,6000.0,1716983968,,False,1,0bede0cd,2024-05-29_13-59-28,2.6296591758728027,2.6296591758728027,62748,DESKTOP-8J3QSBJ,127.0.0.1,2.6296591758728027,1,"[100, 102, 103, 105]",False,4,log2,4,8,71,kd_tree,7,uniform,0.4856338934712818,lbfgs,8.44353723138527,poly,0.25436354491855584,0.7192298557358761,0.37089970678586237,0.09137359362407765,0.08878687799410528,0.010760393801926183,0.5730771382695153,0.029078122102872028,0.0033195811933200933,5,2,0.7997475223714352,0bede0cd
146,6800.0,1716983969,,False,1,eb6a561e,2024-05-29_13-59-29,1.3608098030090332,1.3608098030090332,54752,DESKTOP-8J3QSBJ,127.0.0.1,1.3608098030090332,1,"[102, 103]",False,6,sqrt,4,5,77,kd_tree,24,distance,0.30199418050504107,saga,0.8190021415897275,rbf,0.2786242196045348,0.8246927222028541,0.4464014614925021,0.10543546978448542,0.8029959769524093,0.0024091844145179096,0.5052575287208388,0.05624200382091338,0.007734599565671986,7,2,0.552508801181181,eb6a561e
147,6900.0,1716983971,,False,1,01a50972,2024-05-29_13-59-31,1.7519996166229248,1.7519996166229248,45208,DESKTOP-8J3QSBJ,127.0.0.1,1.7519996166229248,1,"[101, 102, 103, 105]",True,6,sqrt,8,10,180,ball_tree,5,distance,0.48230090187241476,newton-cg,8.197558309437404,rbf,0.1043954123989495,0.7874256346330681,0.5025684416486211,0.6456332078891284,0.7375676423146371,0.030720314432844148,0.6607448477298695,0.03694746794402708,0.06157352031638758,9,2,0.6931139097457747,01a50972
148,6800.0,1716983973,,False,1,6536c6ec,2024-05-29_13-59-33,1.4660634994506836,1.4660634994506836,32340,DESKTOP-8J3QSBJ,127.0.0.1,1.4660634994506836,1,"[102, 103, 105]",False,6,log2,9,3,158,brute,11,distance,2.4055564841046184,saga,2.2189434363518292,rbf,0.8121200421372544,0.553639407640941,0.49809576034893466,0.6709615949507193,0.9435342412497174,0.1964106004396112,0.7406180158163261,0.05696929772848687,0.11618167816235829,7,2,0.6465660535755607,6536c6ec
149,6700.0,1716983974,,False,1,e7719087,2024-05-29_13-59-34,0.8994979858398438,0.8994979858398438,58880,DESKTOP-8J3QSBJ,127.0.0.1,0.8994979858398438,1,"[101, 102]",False,4,sqrt,6,5,151,ball_tree,15,uniform,0.10723318758855772,liblinear,0.5257904666282593,linear,0.06601770836934856,0.660414949722129,0.3664992795936101,0.45989261853707436,0.1460606577667637,0.009393697674535663,0.9146011792747805,0.02727179730814239,0.0876844878713514,5,5,0.6514844285192634,e7719087
150,6100.0,1716983977,,False,1,8fade213,2024-05-29_13-59-37,1.2780003547668457,1.2780003547668457,2440,DESKTOP-8J3QSBJ,127.0.0.1,1.2780003547668457,1,"[100, 101, 102, 103, 104, 105]",False,7,log2,6,6,59,auto,17,uniform,2.759820953599767,newton-cg,0.18091726864296556,rbf,0.3218186836025159,0.35419215986622865,0.2050202698715149,0.7944877823049479,0.48104429748217165,8.491232827284673,0.5083306424841465,0.011927473741131183,0.16757749819811252,10,5,0.8443376727317609,8fade213
151,5850.0,1716983978,,False,1,78f4f22d,2024-05-29_13-59-38,1.2452690601348877,1.2452690601348877,60100,DESKTOP-8J3QSBJ,127.0.0.1,1.2452690601348877,1,"[101, 104]",True,15,sqrt,8,8,80,brute,19,uniform,0.12137804532149032,sag,1.0988309755625312,sigmoid,0.8973851522782982,0.912894061561838,0.1809529024371317,0.2850213555835378,0.19697513900835617,0.070700326865377,0.5384680293157105,0.08935242740383624,0.12380318417477557,4,4,0.8055549921391756,78f4f22d
152,6500.0,1716983980,,False,1,daed582f,2024-05-29_13-59-40,1.522310495376587,1.522310495376587,2052,DESKTOP-8J3QSBJ,127.0.0.1,1.522310495376587,1,"[101, 103, 105]",True,6,log2,5,6,84,kd_tree,23,uniform,0.711464497723137,newton-cg,5.39737753262384,linear,0.265103639245025,0.690559246022029,0.23747454092141163,0.8842689781009649,0.4331047962846045,2.181055628791281,0.7150172356030648,0.038856075785308614,0.012333635254585654,3,1,0.5892743946183727,daed582f
153,6250.0,1716983982,,False,1,c669594b,2024-05-29_13-59-42,1.149705410003662,1.149705410003662,21960,DESKTOP-8J3QSBJ,127.0.0.1,1.149705410003662,1,"[100, 101]",True,8,log2,5,6,132,auto,6,uniform,3.1493867711312085,sag,6.0033273258274145,sigmoid,0.8465322808244471,0.4537944338015507,0.4505564496551493,0.8293390008098502,0.5167160288268614,0.03496706550892802,0.7473994493061882,0.011355526502805226,0.043010134929940595,4,1,0.9734165500238725,c669594b
154,6800.0,1716983984,,False,1,7a990df3,2024-05-29_13-59-44,1.500716209411621,1.500716209411621,22876,DESKTOP-8J3QSBJ,127.0.0.1,1.500716209411621,1,"[100, 101, 102, 103, 105]",False,8,log2,5,9,99,brute,27,uniform,1.3702664668489146,sag,2.7261132352946364,rbf,0.9225373624249924,0.6106088478582281,0.8530610156572171,0.8235007584655982,0.32424813006134034,8.189158407278098,0.7754444212283207,0.09427471086024014,0.6409244251457928,10,2,0.8568480755332885,7a990df3
155,6200.0,1716983986,,False,1,62659c68,2024-05-29_13-59-46,1.2199923992156982,1.2199923992156982,25468,DESKTOP-8J3QSBJ,127.0.0.1,1.2199923992156982,1,"[104, 105]",True,9,log2,9,10,103,brute,19,uniform,0.6931507593898153,saga,0.42853183720725113,poly,0.7182166443147742,0.11262943638926559,0.7259454805166139,0.698793656694608,0.3378451206632166,0.567835051428313,0.6687001215212585,0.013483682900815263,0.1331025757894514,5,4,0.7534977418564003,62659c68
156,6500.0,1716983988,,False,1,d2806b03,2024-05-29_13-59-48,1.1195785999298096,1.1195785999298096,36976,DESKTOP-8J3QSBJ,127.0.0.1,1.1195785999298096,1,"[101, 104]",False,12,sqrt,9,4,94,kd_tree,11,uniform,3.736100745275962,sag,0.3759489541671073,poly,0.23912590225303132,0.3857060723411895,0.011911997536728891,0.40424802454930175,0.2872312732202864,0.09973615825136692,0.729628325034552,0.015832855404379967,0.5232117940205451,10,4,0.5550385833832694,d2806b03
157,6750.0,1716983990,,False,1,c84bc0a2,2024-05-29_13-59-50,1.1685755252838135,1.1685755252838135,52436,DESKTOP-8J3QSBJ,127.0.0.1,1.1685755252838135,1,"[100, 105]",True,7,log2,1,5,167,brute,25,distance,0.3211144940794121,lbfgs,2.1493447603089137,sigmoid,0.5927368096437722,0.5584796837378623,0.5580271844470579,0.3055963960827352,0.03579692276453583,0.003070911769705959,0.5770322153508425,0.017990586213815912,0.0030503509752455517,5,2,0.7781091731297155,c84bc0a2
158,6350.0,1716983992,,False,1,09d2c527,2024-05-29_13-59-52,1.3311913013458252,1.3311913013458252,58284,DESKTOP-8J3QSBJ,127.0.0.1,1.3311913013458252,1,"[100, 103]",False,7,log2,5,5,164,brute,5,uniform,0.6853481928612661,lbfgs,0.7925924989581055,poly,0.7038289897781805,0.6390295371777289,0.9812501035400484,0.32667790010715075,0.40199604092670915,0.002270406164906162,0.5983146872984316,0.014781997689093168,0.005067295893103667,8,1,0.5074250050071746,09d2c527
159,5950.0,1716983993,,False,1,c5f37822,2024-05-29_13-59-53,1.303661584854126,1.303661584854126,22808,DESKTOP-8J3QSBJ,127.0.0.1,1.303661584854126,1,"[101, 104]",False,6,log2,3,7,127,brute,5,uniform,0.6155863204822823,sag,0.35575196052331964,sigmoid,0.3852593601386957,0.3874630197788852,0.3630428385508484,0.8162289580354677,0.7679353098073836,0.7008502174697395,0.8942123113784565,0.02970861044853192,3.3975047212598395,8,3,0.8544943350127885,c5f37822
160,6500.0,1716983995,,False,1,a25ab182,2024-05-29_13-59-55,1.029336929321289,1.029336929321289,21404,DESKTOP-8J3QSBJ,127.0.0.1,1.029336929321289,1,"[102, 103]",False,9,log2,5,5,159,ball_tree,6,distance,2.8332460829756663,newton-cg,1.0230364076815686,linear,0.725561963200463,0.5736946999855529,0.24068234769296223,0.006460608679622948,0.8002691459686222,0.15601842284340003,0.6482759282868731,0.020193484330408074,0.006666862236508936,6,3,0.8205353078974961,a25ab182
161,5950.0,1716983997,,False,1,b7c3af41,2024-05-29_13-59-57,1.3569998741149902,1.3569998741149902,50616,DESKTOP-8J3QSBJ,127.0.0.1,1.3569998741149902,1,"[102, 103]",False,19,log2,7,8,157,kd_tree,4,uniform,0.5203041341873252,liblinear,0.2513252080162677,sigmoid,0.17953848051481236,0.44889751418659196,0.8451594550168567,0.3246171630386452,0.003325482530954882,0.003082039872846445,0.8257101300408082,0.017602173384820723,7.127234866834387,10,1,0.9198608293759809,b7c3af41
162,6750.0,1716983999,,False,1,e3a5d938,2024-05-29_13-59-59,1.1603927612304688,1.1603927612304688,50428,DESKTOP-8J3QSBJ,127.0.0.1,1.1603927612304688,1,"[100, 101, 102, 103, 104, 105]",True,11,sqrt,4,6,160,kd_tree,25,distance,0.18742909781639647,newton-cg,0.20393419442829253,linear,0.937168953547912,0.4658852629557433,0.4578421190198915,0.8742962428154992,0.9486691086806449,0.007029818950349884,0.9514868664644566,0.08489016610629209,0.5560430441874911,9,1,0.6762161344725555,e3a5d938
163,6500.0,1716984001,,False,1,8a11357e,2024-05-29_14-00-01,0.9755034446716309,0.9755034446716309,25896,DESKTOP-8J3QSBJ,127.0.0.1,0.9755034446716309,1,"[101, 103, 105]",False,7,log2,1,7,143,ball_tree,15,distance,3.4203974171423552,sag,0.4765219844680458,linear,0.4628277696130329,0.39604002718048337,0.5700600459219903,0.7519910741803922,0.12963406605741978,0.07283678683616589,0.6164021932695667,0.031273906598295376,9.027235769785818,8,3,0.8804733146565005,8a11357e
164,6650.0,1716984003,,False,1,31adf882,2024-05-29_14-00-03,1.0383734703063965,1.0383734703063965,29512,DESKTOP-8J3QSBJ,127.0.0.1,1.0383734703063965,1,"[103, 105]",False,18,sqrt,4,2,94,ball_tree,24,uniform,3.6642419759983156,saga,2.268672989615534,linear,0.4612925345212857,0.08520409071846857,0.217580385967163,0.9000963274617451,0.9079084770850361,0.0013491686424993048,0.7397660932859267,0.012238307744469691,0.0016362140245730814,5,1,0.8721790196143936,31adf882
165,6650.0,1716984005,,False,1,630826a7,2024-05-29_14-00-05,1.2859928607940674,1.2859928607940674,47996,DESKTOP-8J3QSBJ,127.0.0.1,1.2859928607940674,1,"[101, 102, 103, 105]",False,19,sqrt,3,3,139,brute,8,distance,0.5415254448140647,newton-cg,0.23339912572042196,poly,0.8525447316468018,0.7668605522724877,0.364828122887888,0.26450605597971316,0.43464281610478284,0.31584471694704747,0.9591844083440992,0.021058563437285967,0.001713220697394538,5,4,0.568788960786329,630826a7
166,6150.0,1716984006,,False,1,2002f9dd,2024-05-29_14-00-06,1.170044183731079,1.170044183731079,54088,DESKTOP-8J3QSBJ,127.0.0.1,1.170044183731079,1,"[100, 101]",False,7,log2,6,3,197,kd_tree,8,uniform,0.4800592195158262,sag,0.3269667428917373,poly,0.3695996147655464,0.5386057070604234,0.21888985209678494,0.5396736945199504,0.1023608408631813,0.03947201460536982,0.7109819100843855,0.019889757550083938,0.06219088263575355,4,3,0.8008985719872133,2002f9dd
167,6750.0,1716984008,,False,1,d5552e4a,2024-05-29_14-00-08,1.3466949462890625,1.3466949462890625,11792,DESKTOP-8J3QSBJ,127.0.0.1,1.3466949462890625,1,"[100, 101]",False,12,log2,6,10,140,kd_tree,19,uniform,0.7324434141780362,lbfgs,0.3856612560633907,rbf,0.6558545195022825,0.2978814334045589,0.17143937243553964,0.36946764060708776,0.629754287725981,4.209306857846963,0.857784821124802,0.047527483247279095,5.5315601259189195,10,2,0.8769935979351949,d5552e4a
168,6000.0,1716984010,,False,1,ddcb22e7,2024-05-29_14-00-10,1.0411946773529053,1.0411946773529053,51224,DESKTOP-8J3QSBJ,127.0.0.1,1.0411946773529053,1,"[103, 104]",False,8,log2,4,10,186,kd_tree,30,uniform,0.527611315388944,liblinear,0.14641136707193594,poly,0.8954071645364774,0.0378001012519002,0.8267156847681368,0.02361407631868062,0.1746370682380216,0.6098907764638005,0.5934128500354607,0.05817065474620864,0.06029151970770393,4,3,0.8912198434959167,ddcb22e7
169,6200.0,1716984012,,False,1,371339d9,2024-05-29_14-00-12,1.096458911895752,1.096458911895752,59816,DESKTOP-8J3QSBJ,127.0.0.1,1.096458911895752,1,"[102, 103]",False,14,log2,4,4,121,brute,6,distance,1.7492592858494462,lbfgs,5.43769114206869,sigmoid,0.8374023177804508,0.8873692815662338,0.579853526341309,0.1156373529046336,0.7771397917539065,0.1340022673813076,0.805561934421554,0.035100061380202746,0.01843619316201798,9,3,0.7457594866752164,371339d9
170,6850.0,1716984014,,False,1,87562dc9,2024-05-29_14-00-14,1.3561866283416748,1.3561866283416748,59184,DESKTOP-8J3QSBJ,127.0.0.1,1.3561866283416748,1,"[100, 101, 102, 103, 104, 105]",False,4,log2,10,6,155,brute,24,distance,1.2292916079736789,liblinear,0.3557801083098265,rbf,0.6744327025412222,0.7239073549163184,0.691655214259619,0.20649510837003238,0.5300509709097395,0.022134467864520335,0.8713032468010886,0.029745491970280646,1.0601740215464106,7,3,0.6562694315051658,87562dc9
171,6450.0,1716984016,,False,1,4a187522,2024-05-29_14-00-16,1.1173803806304932,1.1173803806304932,60680,DESKTOP-8J3QSBJ,127.0.0.1,1.1173803806304932,1,"[102, 105]",True,17,sqrt,7,6,157,brute,6,uniform,8.253866332709352,lbfgs,0.16244600151597852,poly,0.15639430334251903,0.7517966100041412,0.040998303625401356,0.23563951517704296,0.6580111917111368,0.009247178402130449,0.7411168731718362,0.010907817333020126,0.1062901803727778,5,2,0.6673621943499184,4a187522
172,7150.0,1716984018,,False,1,b1b9248d,2024-05-29_14-00-18,1.3218913078308105,1.3218913078308105,29120,DESKTOP-8J3QSBJ,127.0.0.1,1.3218913078308105,1,"[100, 102]",False,19,sqrt,7,5,101,kd_tree,18,uniform,1.4580037182391865,sag,0.4030122338787263,rbf,0.42285099776946866,0.6921422440934671,0.3564141157977521,0.43127046256513013,0.6897994277712776,0.014422258145430026,0.6346270013515258,0.015002975633011045,0.1284740549049029,4,4,0.8910592094282549,b1b9248d
173,6650.0,1716984020,,False,1,4eb77d55,2024-05-29_14-00-20,1.3415234088897705,1.3415234088897705,36560,DESKTOP-8J3QSBJ,127.0.0.1,1.3415234088897705,1,"[101, 102, 103]",False,10,sqrt,9,7,107,kd_tree,7,distance,0.10629515499929901,lbfgs,0.7470819377676118,rbf,0.004110577112908964,0.13766104145405633,0.643004080068194,0.7368716797598387,0.784000029806657,0.056496979200644344,0.822664643324808,0.06467865909262058,0.0478649259589403,8,4,0.8217567264473264,4eb77d55
174,6850.0,1716984022,,False,1,545f0713,2024-05-29_14-00-22,1.5531387329101562,1.5531387329101562,36480,DESKTOP-8J3QSBJ,127.0.0.1,1.5531387329101562,1,"[104, 102, 103, 105]",True,18,log2,2,8,174,brute,8,distance,0.5608862679305955,saga,1.1218950026446661,rbf,0.35785427841488215,0.26024555828544615,0.5029374348029813,0.5865106329899319,0.1245364109523539,0.0012035998986792377,0.70120472769598,0.017306312476202294,0.9307985202564922,10,5,0.9314248097560502,545f0713
175,6550.0,1716984024,,False,1,46573bed,2024-05-29_14-00-24,1.772902250289917,1.772902250289917,40556,DESKTOP-8J3QSBJ,127.0.0.1,1.772902250289917,1,"[101, 103, 105]",False,18,log2,4,9,91,ball_tree,17,uniform,1.0358813474398385,lbfgs,7.890859674077126,linear,0.7023629370051855,0.5676298932930263,0.5723898693348201,0.1246929443238316,0.8186785651598364,0.011168001492086474,0.6996443606694378,0.027232952586094723,0.0020397962134332303,6,2,0.7390980380131551,46573bed
176,6150.0,1716984026,,False,1,ce223718,2024-05-29_14-00-26,1.719933032989502,1.719933032989502,50504,DESKTOP-8J3QSBJ,127.0.0.1,1.719933032989502,1,"[100, 101, 102, 103, 104, 105]",False,9,log2,6,9,130,brute,27,uniform,1.7207227136130583,lbfgs,5.698053918964256,rbf,0.6776651000713123,0.43842759931896713,0.5645201247800654,0.4432406174591986,0.4414321474509663,0.018474225205144412,0.7062987917501686,0.05521170307363154,0.03320441031542525,9,2,0.6216893171964459,ce223718
177,5800.0,1716984027,,False,1,059bafd1,2024-05-29_14-00-27,0.8951687812805176,0.8951687812805176,31352,DESKTOP-8J3QSBJ,127.0.0.1,0.8951687812805176,1,"[100, 102]",False,18,log2,10,9,117,kd_tree,9,uniform,7.450920849230554,sag,0.8687723022595822,linear,0.015072047491731078,0.7462421584032755,0.31840392987028054,0.8348625396255471,0.003449068432610003,0.043542974905382434,0.6782622488247003,0.032467321111172,0.4994280439392825,10,3,0.7901368666751172,059bafd1
178,6350.0,1716984029,,False,1,9936d0dd,2024-05-29_14-00-29,1.6447725296020508,1.6447725296020508,42280,DESKTOP-8J3QSBJ,127.0.0.1,1.6447725296020508,1,"[101, 102, 103, 105]",False,8,sqrt,1,8,109,brute,12,uniform,0.3912940464671374,saga,3.7566094339057976,rbf,0.27691400410542955,0.7957743791886986,0.8153483883416051,0.42398689928583155,0.4694735716852392,0.003708092386990392,0.7959386021241819,0.02031219768896246,0.02606732020292263,8,1,0.5178851237349663,9936d0dd
179,6700.0,1716984031,,False,1,c68a0625,2024-05-29_14-00-31,1.0979762077331543,1.0979762077331543,19824,DESKTOP-8J3QSBJ,127.0.0.1,1.0979762077331543,1,"[100, 101, 102, 103, 105]",False,7,sqrt,4,6,111,brute,29,uniform,0.3662968196877354,saga,0.15988369974093175,poly,0.8857242852362716,0.7901227960573718,0.7664970692123931,0.611447208921732,0.41410477882589203,0.013051631450328137,0.5611028240801944,0.026276550311774626,0.021987616354314756,7,5,0.6097951675002071,c68a0625
180,6250.0,1716984033,,False,1,d8077cd2,2024-05-29_14-00-33,1.6422297954559326,1.6422297954559326,41912,DESKTOP-8J3QSBJ,127.0.0.1,1.6422297954559326,1,"[100, 104]",True,6,sqrt,7,2,196,brute,17,distance,0.45669278786963796,saga,1.3435184321006268,poly,0.9181858397986852,0.15375864107498022,0.49837950059341174,0.42429546961300124,0.5460779942974501,0.08981829837457452,0.8665752572328019,0.03873009323790906,0.07798374765518198,5,2,0.942919010359787,d8077cd2
181,6350.0,1716984035,,False,1,14a72a80,2024-05-29_14-00-35,1.1801114082336426,1.1801114082336426,44628,DESKTOP-8J3QSBJ,127.0.0.1,1.1801114082336426,1,"[100, 101, 103, 105]",False,11,log2,1,4,188,brute,30,uniform,0.31891968610725935,sag,0.1279459711976116,poly,0.9200286942455135,0.4431103638328639,0.4910106928942587,0.7377371698284756,0.3664857107200908,0.5054300030445329,0.9902592884604963,0.011451632600213238,0.005057798390195797,7,5,0.6173417138346518,14a72a80
182,6250.0,1716984037,,False,1,343ca93b,2024-05-29_14-00-37,1.345170021057129,1.345170021057129,24276,DESKTOP-8J3QSBJ,127.0.0.1,1.345170021057129,1,"[100, 101, 102, 103, 104, 105]",True,18,log2,6,9,84,kd_tree,20,uniform,0.8357231579236987,lbfgs,0.21873193373734412,rbf,0.7636325091621976,0.5642612231255746,0.5826836956962307,0.44723796973839236,0.5494109008539272,7.760937536037251,0.8669571181716997,0.022457863947065136,0.028042183093846592,7,5,0.8551275455779503,343ca93b
183,6350.0,1716984039,,False,1,2189590d,2024-05-29_14-00-39,1.5502345561981201,1.5502345561981201,19256,DESKTOP-8J3QSBJ,127.0.0.1,1.5502345561981201,1,"[100, 101]",True,4,log2,2,4,150,brute,1,uniform,0.2812801108097173,sag,3.036116774557163,rbf,0.03367351417091358,0.8817340364821343,0.7456069026084108,0.13697466612843123,0.47867457418324366,0.06317155520737029,0.9116801341551439,0.014432660317003694,0.02877485827117542,3,1,0.622173862514408,2189590d
184,7000.0,1716984041,,False,1,68ad43f8,2024-05-29_14-00-41,1.5872621536254883,1.5872621536254883,23592,DESKTOP-8J3QSBJ,127.0.0.1,1.5872621536254883,1,"[102, 103, 105]",False,18,sqrt,10,7,165,kd_tree,2,uniform,0.23514713121075437,liblinear,6.005650614445642,rbf,0.24578750952155903,0.6526564480489074,0.415253670072751,0.8065015073888844,0.5722617131300567,0.03132535922971347,0.845413291783886,0.019851239302167797,3.384219982323788,6,3,0.9042664849720601,68ad43f8
185,6700.0,1716984043,,False,1,4ce80bbd,2024-05-29_14-00-43,1.5250005722045898,1.5250005722045898,38148,DESKTOP-8J3QSBJ,127.0.0.1,1.5250005722045898,1,"[100, 102, 103, 105]",True,14,log2,1,2,132,ball_tree,27,distance,0.437347154890878,newton-cg,2.778518614483395,rbf,0.46913972449254093,0.3138096384942563,0.8127353482673244,0.8474483482684297,0.41967914023128916,0.05138753634435566,0.8831024335229007,0.025045959074085227,0.05920306954668382,6,5,0.5547189065779291,4ce80bbd
186,6500.0,1716984044,,False,1,fbecebbc,2024-05-29_14-00-44,1.3842923641204834,1.3842923641204834,47228,DESKTOP-8J3QSBJ,127.0.0.1,1.3842923641204834,1,"[100, 101, 102, 103, 104, 105]",False,15,log2,4,9,189,auto,11,uniform,0.25543264694614276,saga,0.623290004875152,poly,0.4408010790979678,0.8381630263286906,0.9711316288867378,0.9036021779136874,0.7438894913970575,0.10028192366741083,0.7137096851583189,0.029993869603200836,0.48146736402192075,8,3,0.6502629503512314,fbecebbc
187,6050.0,1716984046,,False,1,6a155396,2024-05-29_14-00-46,1.1349539756774902,1.1349539756774902,61468,DESKTOP-8J3QSBJ,127.0.0.1,1.1349539756774902,1,"[102, 103]",False,8,log2,5,9,131,brute,27,distance,1.1859233932118662,sag,6.435863395372681,sigmoid,0.8092468627526664,0.6950083596825541,0.302171440261133,0.9741689562801389,0.5293708885186214,0.15516081070482718,0.9485882843597008,0.010855917070871988,0.013085619802182391,10,2,0.6807572784744447,6a155396
188,6500.0,1716984048,,False,1,d6db0d56,2024-05-29_14-00-48,1.0534000396728516,1.0534000396728516,42324,DESKTOP-8J3QSBJ,127.0.0.1,1.0534000396728516,1,"[100, 101, 102, 103, 104, 105]",False,8,log2,4,2,141,auto,23,distance,0.1833627052151239,lbfgs,0.19717638002478755,linear,0.2081813939987135,0.1874133450292509,0.8474526679538608,0.1396415785147086,0.06568780937829899,0.504577465519243,0.785945902466651,0.01721422743571563,0.04567190278785831,8,3,0.6755235164332183,d6db0d56
189,6250.0,1716984050,,False,1,595e5a77,2024-05-29_14-00-50,1.9154560565948486,1.9154560565948486,54004,DESKTOP-8J3QSBJ,127.0.0.1,1.9154560565948486,1,"[101, 103, 105]",True,8,log2,2,2,191,auto,20,uniform,0.3553206044704464,saga,8.493458206477102,linear,0.30946188739829716,0.6081835932043166,0.1937415180825861,0.8639883229346601,0.15362208052785742,0.32790217888063106,0.508042184721418,0.06045599724360786,1.392803489844606,8,3,0.7263352640384767,595e5a77
190,6950.0,1716984051,,False,1,c4948f07,2024-05-29_14-00-51,0.8965053558349609,0.8965053558349609,58632,DESKTOP-8J3QSBJ,127.0.0.1,0.8965053558349609,1,"[100, 104]",True,17,sqrt,8,9,170,auto,19,distance,3.195231750228285,sag,0.30520106678943315,linear,0.7240208351143351,0.5819317199091646,0.45834034043798144,0.3428651624150575,0.7217247122351648,7.471282819363547,0.5235419010071722,0.01303398493179268,0.006512237597156085,7,2,0.7407922491478408,c4948f07
191,6050.0,1716984054,,False,1,a7179312,2024-05-29_14-00-54,1.526000738143921,1.526000738143921,16204,DESKTOP-8J3QSBJ,127.0.0.1,1.526000738143921,1,"[100, 101]",False,17,sqrt,4,2,155,brute,8,distance,0.7041424711960225,liblinear,1.8621040680136052,rbf,0.10804035726236516,0.6811983270507826,0.8651149564165624,0.5404733652226019,0.49167905647576726,0.024510419992383067,0.8957647347602228,0.06990631503157024,4.11499952446582,7,2,0.7222853095721985,a7179312
192,5800.0,1716984057,,False,1,24202fa3,2024-05-29_14-00-57,3.0702052116394043,3.0702052116394043,47364,DESKTOP-8J3QSBJ,127.0.0.1,3.0702052116394043,1,"[100, 104]",True,15,sqrt,4,8,150,brute,6,distance,0.370976860791817,lbfgs,7.646750888961661,poly,0.23407076361565304,0.890959761224737,0.8014093235661293,0.3046896029660249,0.9986370408873371,1.2575976531313473,0.6587788470745759,0.0132790390195534,0.005344122236938321,7,4,0.7644408682154723,24202fa3
193,6600.0,1716984057,,False,1,774870f2,2024-05-29_14-00-57,1.5172841548919678,1.5172841548919678,44508,DESKTOP-8J3QSBJ,127.0.0.1,1.5172841548919678,1,"[101, 102, 103, 105]",True,18,log2,4,3,89,brute,27,uniform,0.5864571258922403,saga,0.11305321560643755,rbf,0.6449536990266362,0.03317619187783605,0.8746679363797549,0.25282599070159983,0.8334781488566021,0.03154297776551582,0.9382481919231822,0.015044112632349093,0.006988529498442555,10,1,0.8887990187011168,774870f2
