,custom_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/colset,config/et_bootstrap,config/et_max_depth,config/et_max_features,config/et_min_samples_leaf,config/et_min_samples_split,config/et_n_estimators,config/lr_C,config/lr_solver,config/svc_C,config/svc_kernel,config/weight_et,config/weight_lr,config/weight_svc,config/weight_xgb,config/xgb_alpha,config/xgb_colsample_bytree,config/xgb_eta,config/xgb_lambda,config/xgb_max_depth,config/xgb_min_child_weight,config/xgb_subsample,logdir
396,6800.0,1716983113,,False,1,7130b60d,2024-05-29_13-45-13,0.9989967346191406,0.9989967346191406,3056,DESKTOP-8J3QSBJ,127.0.0.1,0.9989967346191406,1,"[101, 102, 103, 105]",True,15,log2,7,6,118,0.7164959538064111,lbfgs,0.714645298396952,linear,0.6175714772674017,0.5915973279692006,0.2799557983168062,0.7354039536844499,0.23605891761382422,0.6999184101469618,0.018680053960645402,0.4961986052170829,5,4,0.6006616620898548,7130b60d
397,6450.0,1716983115,,False,1,cc17fa85,2024-05-29_13-45-15,1.4249999523162842,1.4249999523162842,53768,DESKTOP-8J3QSBJ,127.0.0.1,1.4249999523162842,1,"[100, 101, 102, 103]",True,14,log2,4,5,133,2.6813788653725035,lbfgs,0.23140693401239704,rbf,0.6994646775800804,0.7132529419743711,0.5524545841875365,0.49565149279875453,0.002768658829880564,0.8104284222898922,0.048334227602135946,0.001962188165075491,10,2,0.7013622633036734,cc17fa85
398,6750.0,1716983117,,False,1,e60936f1,2024-05-29_13-45-17,1.654839277267456,1.654839277267456,45768,DESKTOP-8J3QSBJ,127.0.0.1,1.654839277267456,1,"[100, 101, 103, 105]",False,16,sqrt,7,6,131,3.668165194865552,liblinear,0.913930002940008,sigmoid,0.7140294683962413,0.4425891187615173,0.719611921463002,0.8832424652880163,0.037298678092895145,0.5460084645683819,0.027628517945823376,0.0012727459036498765,9,1,0.6138599662490782,e60936f1
399,6850.0,1716983119,,False,1,ab771192,2024-05-29_13-45-19,1.6935067176818848,1.6935067176818848,38408,DESKTOP-8J3QSBJ,127.0.0.1,1.6935067176818848,1,"[100, 104, 102, 103, 105]",False,15,log2,7,8,109,1.4277451931351588,saga,7.8190447864798545,rbf,0.6326688133949432,0.3350284865819678,0.3242800037067982,0.6884903906911188,0.016068123769354327,0.6606100918966757,0.0754204755533968,0.0189899728980108,7,2,0.8873799570911363,ab771192
400,6700.0,1716983120,,False,1,628699d5,2024-05-29_13-45-20,0.9210000038146973,0.9210000038146973,31464,DESKTOP-8J3QSBJ,127.0.0.1,0.9210000038146973,1,"[101, 102, 103]",True,8,sqrt,5,3,183,0.10858497685835634,sag,0.3964553396480761,linear,0.8392503958933157,0.06669186712198957,0.34520679733758347,0.4553067855509207,0.14532517649908525,0.7890217617316744,0.05522010351088328,0.2890235091732549,4,1,0.819574942019041,628699d5
401,6200.0,1716983122,,False,1,e36b642f,2024-05-29_13-45-22,1.215501308441162,1.215501308441162,16876,DESKTOP-8J3QSBJ,127.0.0.1,1.215501308441162,1,"[100, 101, 102, 103, 104, 105]",False,4,log2,2,8,190,0.5649205528449054,saga,0.46655710438091996,poly,0.37227591931923837,0.519916305128431,0.9109910202568576,0.5222075704879287,0.04974314192208398,0.6517696002910631,0.036015444641309,2.9789162244294363,8,5,0.5623463794457083,e36b642f
402,6600.0,1716983124,,False,1,60072a0e,2024-05-29_13-45-24,0.9677891731262207,0.9677891731262207,11284,DESKTOP-8J3QSBJ,127.0.0.1,0.9677891731262207,1,"[100, 101, 102, 103, 104, 105]",False,4,sqrt,7,6,99,1.3998850492986499,saga,0.20403117602732387,linear,0.6942078663011948,0.4918980472986919,0.3640403945876892,0.20742289849827034,0.002499301265411303,0.7804113749671762,0.03065808223489094,0.019536553746092453,6,2,0.8466716658235812,60072a0e
403,6150.0,1716983128,,False,1,1607de6c,2024-05-29_13-45-28,2.8668718338012695,2.8668718338012695,31396,DESKTOP-8J3QSBJ,127.0.0.1,2.8668718338012695,1,"[100, 104, 102, 103, 105]",True,12,sqrt,10,3,88,3.9681637207606872,sag,9.753762545544085,poly,0.11501977064808167,0.6306169938612708,0.30232335215899886,0.362071884646034,0.010405866834614948,0.8211549875230278,0.014553346725471757,1.0976666716840968,9,3,0.9366563686690674,1607de6c
404,6850.0,1716983128,,False,1,53324087,2024-05-29_13-45-28,1.3925113677978516,1.3925113677978516,32284,DESKTOP-8J3QSBJ,127.0.0.1,1.3925113677978516,1,"[101, 102, 103]",False,9,log2,7,4,155,9.809371585463637,saga,0.1956853276927793,rbf,0.6618513851856471,0.6699191357965881,0.09350146611123222,0.6283965548011842,1.3779116079982148,0.8185872966701113,0.05904298126024659,0.048471405631737165,9,5,0.7415583132927281,53324087
405,6650.0,1716983130,,False,1,96e28260,2024-05-29_13-45-30,1.3971328735351562,1.3971328735351562,41132,DESKTOP-8J3QSBJ,127.0.0.1,1.3971328735351562,1,"[101, 102, 103, 105]",False,11,log2,6,8,110,0.14758596055855155,newton-cg,0.5982499438704737,sigmoid,0.25172456362567286,0.2051459482849528,0.11748771737878116,0.5932073678228351,0.0052136383390762745,0.5558479020587248,0.018122617634021246,0.0027628581311637083,5,2,0.801496397317534,96e28260
406,6700.0,1716983132,,False,1,8617504b,2024-05-29_13-45-32,1.3840022087097168,1.3840022087097168,22400,DESKTOP-8J3QSBJ,127.0.0.1,1.3840022087097168,1,"[101, 102, 103]",True,18,log2,6,2,199,9.269135625246793,lbfgs,0.3360039263958926,rbf,0.9017863901179012,0.4562963493034464,0.5066979327927196,0.3600063596284808,0.04992414678045398,0.6089161984551119,0.04244994129835849,7.501659297843074,3,3,0.8168483964358195,8617504b
407,6550.0,1716983133,,False,1,80ae3254,2024-05-29_13-45-33,0.9557693004608154,0.9557693004608154,39028,DESKTOP-8J3QSBJ,127.0.0.1,0.9557693004608154,1,"[100, 101, 103, 105]",True,8,sqrt,8,9,58,1.1376886221806046,sag,0.19003562557870207,linear,0.9875232765740225,0.9789117345195527,0.7262928246906916,0.8499029075839286,0.003502576640723129,0.6618502274564546,0.011305357170609662,0.4634692119090298,10,1,0.6359152054642203,80ae3254
408,6300.0,1716983136,,False,1,588d4f69,2024-05-29_13-45-36,1.4545087814331055,1.4545087814331055,63936,DESKTOP-8J3QSBJ,127.0.0.1,1.4545087814331055,1,"[100, 101, 102, 103, 105]",True,14,sqrt,6,6,116,0.19423954038004526,newton-cg,4.775585600825539,sigmoid,0.8392343104683112,0.4344659477831373,0.973600235408682,0.8532220060563558,0.00816234678955804,0.9188825226033928,0.022077521362668943,9.27496315493914,8,4,0.8826572147352105,588d4f69
409,7000.0,1716983138,,False,1,cf4ebb55,2024-05-29_13-45-38,1.6683933734893799,1.6683933734893799,12928,DESKTOP-8J3QSBJ,127.0.0.1,1.6683933734893799,1,"[101, 102, 103, 105]",True,12,log2,7,9,117,1.0524852488760166,saga,0.4656672484337434,sigmoid,0.9688149769549492,0.5148882196129467,0.4972594653262231,0.32580762977965094,0.001135994404819522,0.5519175731756059,0.02264848163600566,0.2171491559356678,4,3,0.8308238807390491,cf4ebb55
410,6600.0,1716983140,,False,1,5b84d0b0,2024-05-29_13-45-40,1.4435079097747803,1.4435079097747803,16304,DESKTOP-8J3QSBJ,127.0.0.1,1.4435079097747803,1,"[100, 104, 102, 103, 105]",False,9,sqrt,3,4,140,0.458001586249449,sag,1.5633647591484436,rbf,0.9904833468004542,0.9110656719817883,0.7225491908097378,0.8590718557536331,0.33342181571881013,0.8437730363688238,0.019768872395761437,1.6353388913416071,9,4,0.7016773121455322,5b84d0b0
411,6500.0,1716983142,,False,1,e6cb45f9,2024-05-29_13-45-42,1.4575121402740479,1.4575121402740479,39444,DESKTOP-8J3QSBJ,127.0.0.1,1.4575121402740479,1,"[100, 104, 102, 103, 105]",True,12,log2,1,3,126,6.359202744925423,lbfgs,2.171638773870452,linear,0.3473146958461774,0.8083259040645585,0.41957114536389084,0.14509990889283808,3.659419723836438,0.985390935488831,0.023482370145296805,1.0977123689555757,6,2,0.6566350970458668,e6cb45f9
412,6650.0,1716983143,,False,1,3f6e2edf,2024-05-29_13-45-43,1.4037070274353027,1.4037070274353027,46308,DESKTOP-8J3QSBJ,127.0.0.1,1.4037070274353027,1,"[101, 102, 105]",False,5,log2,8,7,132,0.39724143571923437,liblinear,2.169559416074852,rbf,0.770924776887538,0.46207218288222296,0.08184037292363489,0.14223661157320722,0.2459240626059303,0.8726203678940138,0.011378658000337855,0.0341784248959645,5,1,0.757835884330107,3f6e2edf
413,6600.0,1716983145,,False,1,b6d484ff,2024-05-29_13-45-45,1.5185084342956543,1.5185084342956543,54760,DESKTOP-8J3QSBJ,127.0.0.1,1.5185084342956543,1,"[100, 101, 102, 103, 105]",False,17,sqrt,3,10,75,3.2872990996562055,lbfgs,0.719669495950357,sigmoid,0.7382650855630617,0.08130594436947458,0.5237053213206958,0.6831024324168449,0.03845458430241645,0.6674861708097255,0.018993328192362578,0.027225696962879766,6,4,0.7869448803274036,b6d484ff
414,6500.0,1716983147,,False,1,dd916de0,2024-05-29_13-45-47,1.3775625228881836,1.3775625228881836,2896,DESKTOP-8J3QSBJ,127.0.0.1,1.3775625228881836,1,"[100, 104, 102, 103, 105]",True,11,sqrt,4,3,127,1.2921822792097304,newton-cg,0.8063372953403618,rbf,0.048509721124330385,0.4497284722848662,0.2760021795641916,0.6852107569627388,0.4400925082626849,0.7367819992315978,0.013600373819787098,5.930114108891239,10,4,0.675419711102902,dd916de0
415,6200.0,1716983149,,False,1,4eb400c5,2024-05-29_13-45-49,0.915435791015625,0.915435791015625,50956,DESKTOP-8J3QSBJ,127.0.0.1,0.915435791015625,1,"[101, 102, 105]",False,11,sqrt,5,5,141,0.45514449426132747,sag,0.5365808104182224,linear,0.5320295530391326,0.7675096044883563,0.486223355414776,0.3180923424180359,5.013536467541489,0.8416320327341453,0.029322474163312275,0.10542742202387782,6,3,0.6660225729790004,4eb400c5
416,6450.0,1716983151,,False,1,6706999c,2024-05-29_13-45-51,1.000972032546997,1.000972032546997,15876,DESKTOP-8J3QSBJ,127.0.0.1,1.000972032546997,1,"[100, 101, 102, 105]",False,10,sqrt,3,8,147,2.2297306536266874,newton-cg,0.4045408906638898,linear,0.9188060769831794,0.6953104799334653,0.40238441113843504,0.9047445628264438,0.006756687432725783,0.9413758534244031,0.054376207614093154,0.26953022488794615,8,2,0.8440871718263216,6706999c
417,7150.0,1716983153,,False,1,5879f32b,2024-05-29_13-45-53,1.4182443618774414,1.4182443618774414,23416,DESKTOP-8J3QSBJ,127.0.0.1,1.4182443618774414,1,"[101, 102, 103]",True,13,log2,10,3,151,0.8048687104656594,sag,0.4095156606652285,sigmoid,0.794001055278101,0.1979940259974179,0.30009154470100285,0.7719403164171857,1.61708973780191,0.5862188464321528,0.032877568728558224,8.616799819628664,3,4,0.8428226717180827,5879f32b
418,6000.0,1716983155,,False,1,5d6d5042,2024-05-29_13-45-55,1.4385302066802979,1.4385302066802979,37452,DESKTOP-8J3QSBJ,127.0.0.1,1.4385302066802979,1,"[100, 101, 102, 103, 104, 105]",False,12,log2,10,6,87,0.5681100947542957,newton-cg,2.2479252112501076,sigmoid,0.7227506119976904,0.5271441251597693,0.46432129273811196,0.03800414958288112,0.01972344776414342,0.9887405636486374,0.038172317289934705,0.005383903069776297,9,5,0.9670570739125965,5d6d5042
419,7000.0,1716983156,,False,1,920ea36f,2024-05-29_13-45-56,1.348508358001709,1.348508358001709,32092,DESKTOP-8J3QSBJ,127.0.0.1,1.348508358001709,1,"[100, 101, 102, 103, 105]",False,12,log2,8,2,120,0.3369802439304794,lbfgs,0.1348662008347205,rbf,0.6643047622564063,0.4563187712350727,0.22355633760903829,0.3648409837464968,0.008861114993527597,0.6832982564132143,0.04664051078575265,0.4634108065038988,5,2,0.7409143466130721,920ea36f
420,6850.0,1716983158,,False,1,284f768f,2024-05-29_13-45-58,1.4203991889953613,1.4203991889953613,46820,DESKTOP-8J3QSBJ,127.0.0.1,1.4203991889953613,1,"[100, 101, 102, 105]",False,6,log2,8,2,95,0.22865350454155084,saga,2.47758106445181,rbf,0.9167742156769093,0.24260322836407255,0.4515543117025787,0.27805968381014057,1.307761636978493,0.8921358123675753,0.030295155925438817,1.07362673129919,7,3,0.7120784594561407,284f768f
421,6650.0,1716983160,,False,1,4f5de9ae,2024-05-29_13-46-00,1.4715123176574707,1.4715123176574707,29360,DESKTOP-8J3QSBJ,127.0.0.1,1.4715123176574707,1,"[101, 102, 103, 105]",False,9,sqrt,5,10,179,0.27935239007626844,newton-cg,1.239895571024267,poly,0.7857584533461422,0.8807322863283997,0.289350268280376,0.7790095383950356,1.3200364768468187,0.8486239521203798,0.014459635542526782,0.02421004221618674,9,2,0.9680086755275619,4f5de9ae
422,7100.0,1716983162,,False,1,e97bc6b1,2024-05-29_13-46-02,1.3660728931427002,1.3660728931427002,22532,DESKTOP-8J3QSBJ,127.0.0.1,1.3660728931427002,1,"[100, 101, 102, 105]",False,9,sqrt,3,6,117,0.6832411877275579,newton-cg,0.3675784067078294,rbf,0.3991426602925093,0.6069728118546822,0.3749205490938293,0.04806601220879336,0.007809557349283728,0.931271995007537,0.01450705926133257,4.794562367792362,9,4,0.5253720313771026,e97bc6b1
423,7000.0,1716983164,,False,1,adb56b7c,2024-05-29_13-46-04,1.3960163593292236,1.3960163593292236,51136,DESKTOP-8J3QSBJ,127.0.0.1,1.3960163593292236,1,"[101, 102, 105]",True,6,sqrt,4,4,157,0.34501891204227086,saga,1.3711462257207576,rbf,0.20297645301865708,0.19793835557553296,0.2079139413671008,0.2691229536649752,1.274817606841019,0.7550261018589945,0.016980264133278827,0.005926008173954703,6,4,0.5615445732476751,adb56b7c
424,6800.0,1716983166,,False,1,40d7bfa4,2024-05-29_13-46-06,1.3855514526367188,1.3855514526367188,2832,DESKTOP-8J3QSBJ,127.0.0.1,1.3855514526367188,1,"[100, 104, 102, 103, 105]",False,8,sqrt,6,5,82,0.10195720196946498,saga,1.599638960280764,rbf,0.8869547043064678,0.454870167123921,0.2672570955803363,0.049057278309136865,1.2298624980595243,0.7817755112739017,0.06047806295703535,0.1211851663603627,9,3,0.8501159614919933,40d7bfa4
425,6550.0,1716983168,,False,1,470e4e11,2024-05-29_13-46-08,1.548999309539795,1.548999309539795,61324,DESKTOP-8J3QSBJ,127.0.0.1,1.548999309539795,1,"[100, 102, 103, 105]",True,7,sqrt,9,5,178,2.8300550334837373,lbfgs,0.6257563403108228,sigmoid,0.13181454225515066,0.30846101400956366,0.32582965760328975,0.11685765684455274,0.27208265722543806,0.8302899759054102,0.027579697008196347,0.0021175615624140147,5,4,0.9374490513862195,470e4e11
426,6300.0,1716983169,,False,1,663ec795,2024-05-29_13-46-09,1.1310608386993408,1.1310608386993408,30888,DESKTOP-8J3QSBJ,127.0.0.1,1.1310608386993408,1,"[102, 103, 105]",False,3,log2,10,9,120,0.17016339018990706,liblinear,0.218827809149172,poly,0.18316131431987925,0.9713338100731185,0.6359549108091045,0.40066367752033716,0.27567374976267695,0.9341980383384836,0.016151610676340945,0.4203498737914917,4,1,0.6058759071759159,663ec795
427,7000.0,1716983172,,False,1,906280e9,2024-05-29_13-46-12,1.869537115097046,1.869537115097046,61200,DESKTOP-8J3QSBJ,127.0.0.1,1.869537115097046,1,"[100, 101, 102, 105]",False,14,log2,2,2,191,1.8486534793556948,saga,0.3020404207329223,sigmoid,0.21889447141516327,0.4415269097063683,0.6304347893478223,0.16933756331451377,0.013359417206440606,0.9236505978575751,0.0894882963853136,0.07585111128467385,6,1,0.7390902535789328,906280e9
428,6700.0,1716983173,,False,1,39730f2f,2024-05-29_13-46-13,1.3784825801849365,1.3784825801849365,24392,DESKTOP-8J3QSBJ,127.0.0.1,1.3784825801849365,1,"[100, 101, 102, 103]",True,15,log2,5,9,132,0.1390182158239183,liblinear,0.8744373557428265,rbf,0.8045509474113547,0.5474474511227535,0.14944616359620944,0.6074191809621872,0.001210624501497575,0.8551778680139688,0.028881576466621553,0.0037347024751923346,3,2,0.6824157095657908,39730f2f
429,6600.0,1716983175,,False,1,b483f45f,2024-05-29_13-46-15,1.1972606182098389,1.1972606182098389,6008,DESKTOP-8J3QSBJ,127.0.0.1,1.1972606182098389,1,"[102, 103, 105]",True,15,sqrt,6,7,73,0.13737388033939435,newton-cg,0.5367602291962367,poly,0.30215718331743713,0.8643194800898696,0.2186667029905468,0.6909427651099005,0.0031410944206177187,0.6360100656154853,0.0397206340301777,0.1848711712790853,6,4,0.5055098544795951,b483f45f
430,6750.0,1716983177,,False,1,6b1c7419,2024-05-29_13-46-17,1.1457324028015137,1.1457324028015137,59124,DESKTOP-8J3QSBJ,127.0.0.1,1.1457324028015137,1,"[100, 101, 102, 103]",False,5,log2,5,6,137,0.14233086868315803,newton-cg,1.19738225821023,linear,0.9562653198408371,0.9431576386896325,0.5108943033292573,0.4705250672032503,0.18816077016230365,0.9864614335884142,0.035226445310512944,0.005623073951973079,9,4,0.7645990876531511,6b1c7419
431,6650.0,1716983179,,False,1,f3346041,2024-05-29_13-46-19,1.646106243133545,1.646106243133545,8148,DESKTOP-8J3QSBJ,127.0.0.1,1.646106243133545,1,"[100, 101, 102, 105]",False,9,log2,3,4,86,0.19054985847460149,saga,2.362187172776199,poly,0.23452245418740048,0.06054491000232687,0.7164963068903731,0.0787691689413389,0.04398789991498818,0.6028320457430911,0.024264452890332664,1.7229172767270773,9,1,0.7552715440570668,f3346041
432,6300.0,1716983181,,False,1,fa8a43d5,2024-05-29_13-46-21,1.370504379272461,1.370504379272461,52692,DESKTOP-8J3QSBJ,127.0.0.1,1.370504379272461,1,"[100, 101, 102, 103, 104, 105]",True,4,sqrt,5,5,162,2.081739699976926,newton-cg,0.8010712447535657,rbf,0.3766654630437639,0.590576186535098,0.8228277385099645,0.15434983997889,0.003902507860911514,0.7554972929609596,0.010145756860746282,0.47161056455452705,7,5,0.8652666043232059,fa8a43d5
433,6700.0,1716983182,,False,1,96239f9d,2024-05-29_13-46-22,1.0203197002410889,1.0203197002410889,15656,DESKTOP-8J3QSBJ,127.0.0.1,1.0203197002410889,1,"[101, 102, 103, 105]",False,15,log2,3,7,120,0.9063373345977112,newton-cg,0.345058342066942,linear,0.5033487666953261,0.28819023966424573,0.35726806274091255,0.7904485032261589,3.422877196751184,0.9720299153394463,0.05393758292745386,0.07714207341644204,9,3,0.8424340440736368,96239f9d
434,6650.0,1716983185,,False,1,04e0e6be,2024-05-29_13-46-25,1.5115180015563965,1.5115180015563965,14248,DESKTOP-8J3QSBJ,127.0.0.1,1.5115180015563965,1,"[101, 102, 105]",True,14,log2,9,4,150,9.147917369326898,sag,0.45969471707125775,sigmoid,0.5373626542890039,0.6135424372811632,0.29123718073543503,0.9711574267714811,1.000909429587117,0.5500678062411517,0.013376175037337316,7.066677692282755,7,1,0.7509545651128133,04e0e6be
435,7800.0,1716983186,,False,1,33c3d2ef,2024-05-29_13-46-26,1.0020015239715576,1.0020015239715576,9324,DESKTOP-8J3QSBJ,127.0.0.1,1.0020015239715576,1,"[100, 101, 102, 105]",True,7,sqrt,3,2,191,0.2965858992012039,liblinear,0.14666802003882573,linear,0.779258883724107,0.5947871845865511,0.2843918757107351,0.5108061358970724,0.13534525357173383,0.5327687947981937,0.025506248584380223,0.06358084547274466,6,4,0.6996535735845992,33c3d2ef
436,6500.0,1716983188,,False,1,5a949ae5,2024-05-29_13-46-28,1.3227927684783936,1.3227927684783936,53940,DESKTOP-8J3QSBJ,127.0.0.1,1.3227927684783936,1,"[101, 102, 103]",False,3,log2,2,9,113,3.018098122674827,lbfgs,0.9159658108067202,sigmoid,0.9239005276554032,0.7533114784949103,0.2767635983318152,0.11643519067417973,0.4493493532480117,0.7284301798156823,0.06581011614929155,1.9661525189458868,9,5,0.9723958513052027,5a949ae5
437,6700.0,1716983190,,False,1,93facf33,2024-05-29_13-46-30,1.4639990329742432,1.4639990329742432,14288,DESKTOP-8J3QSBJ,127.0.0.1,1.4639990329742432,1,"[101, 103, 105]",False,14,log2,4,9,128,1.2287113944068186,lbfgs,2.4114548932650135,rbf,0.5174961649093205,0.6011010350730973,0.16565096958411366,0.3864136904082424,0.7220087151075583,0.7759986386901816,0.07759388631784606,0.006575932749399368,9,3,0.9035116007314552,93facf33
438,5950.0,1716983192,,False,1,d0739118,2024-05-29_13-46-32,1.2541813850402832,1.2541813850402832,50460,DESKTOP-8J3QSBJ,127.0.0.1,1.2541813850402832,1,"[101, 103, 105]",False,15,sqrt,1,4,93,0.25696291359681894,newton-cg,0.6047944779396344,poly,0.18282954855013822,0.8104896241298175,0.4347361171300501,0.01714156700684044,0.020040112073423152,0.6944817933389478,0.013727320943056714,0.003434335617305945,4,1,0.9836055193677242,d0739118
439,6850.0,1716983194,,False,1,00fa124e,2024-05-29_13-46-34,1.1549267768859863,1.1549267768859863,21496,DESKTOP-8J3QSBJ,127.0.0.1,1.1549267768859863,1,"[101, 102, 103]",True,17,sqrt,7,5,64,1.8531554641640116,sag,3.0933845941066385,linear,0.5228878756472066,0.5792209923411566,0.2442314817399336,0.5975952590123931,0.3829195931005125,0.6458600187463015,0.09463244849179665,0.023391129769018935,6,2,0.5924441825160716,00fa124e
440,6750.0,1716983195,,False,1,c3a275c7,2024-05-29_13-46-35,0.9464263916015625,0.9464263916015625,10796,DESKTOP-8J3QSBJ,127.0.0.1,0.9464263916015625,1,"[100, 101, 102, 103, 104, 105]",False,20,sqrt,6,3,70,1.7266594873465362,lbfgs,0.26792019893448643,linear,0.5668917557026194,0.7764206101309529,0.3550295099028751,0.7473667571878925,0.027652911048908588,0.5187748308603877,0.07552386714164072,2.1016799677413993,7,2,0.5412433454546288,c3a275c7
441,6700.0,1716983198,,False,1,d011b925,2024-05-29_13-46-38,1.5879993438720703,1.5879993438720703,62008,DESKTOP-8J3QSBJ,127.0.0.1,1.5879993438720703,1,"[100, 101, 102, 103]",False,9,sqrt,5,9,188,0.2234117316614227,sag,1.6702803482108866,poly,0.0615961173395185,0.3706236690403508,0.8654402148154478,0.20065783430637044,0.051507999276935466,0.878495147982012,0.01959985185554432,1.131832863145092,9,3,0.750760562162572,d011b925
442,6750.0,1716983200,,False,1,a58bed8b,2024-05-29_13-46-40,1.4083547592163086,1.4083547592163086,43340,DESKTOP-8J3QSBJ,127.0.0.1,1.4083547592163086,1,"[100, 101, 102, 103]",True,6,log2,4,3,157,0.27547306939142086,newton-cg,1.2850060064494786,rbf,0.862656320313073,0.9191637348582778,0.4853957381221741,0.25887266031112066,1.9747269307366573,0.7215464401765759,0.09706805827964891,0.005809886603341601,6,4,0.8056983165678226,a58bed8b
443,6350.0,1716983201,,False,1,52c46803,2024-05-29_13-46-41,1.0329985618591309,1.0329985618591309,21260,DESKTOP-8J3QSBJ,127.0.0.1,1.0329985618591309,1,"[100, 101, 102, 103, 104, 105]",False,9,log2,4,7,72,1.1735357482911966,lbfgs,0.4996179591323826,linear,0.7918067239112274,0.7405349568004514,0.33524570110497715,0.1995539934917004,0.07821659454710778,0.9626860872715005,0.09116858769699043,3.0273663595828726,5,1,0.7117205727584326,52c46803
444,6500.0,1716983203,,False,1,8b335f19,2024-05-29_13-46-43,1.2064335346221924,1.2064335346221924,43812,DESKTOP-8J3QSBJ,127.0.0.1,1.2064335346221924,1,"[101, 103, 105]",False,9,log2,4,9,127,1.6614687392792231,saga,2.5349831797138593,linear,0.5464124737006482,0.7384498730408122,0.4991706397738312,0.3437863636841527,0.0062409917221315225,0.7978138307967457,0.01908765042533266,0.01813167434961663,10,2,0.8374037648160537,8b335f19
445,6850.0,1716983205,,False,1,e9bbbfe1,2024-05-29_13-46-45,1.3287580013275146,1.3287580013275146,18396,DESKTOP-8J3QSBJ,127.0.0.1,1.3287580013275146,1,"[101, 102, 105]",False,6,log2,2,7,144,0.12041469700661603,newton-cg,0.6902432942830493,rbf,0.7091148692934982,0.6313758941740877,0.323257654930011,0.4409840547564558,1.4642501940134554,0.9209759790469297,0.013886579578390837,0.10546455108797184,6,3,0.5529581875800444,e9bbbfe1
446,6350.0,1716983207,,False,1,aa54d054,2024-05-29_13-46-47,0.9919981956481934,0.9919981956481934,14696,DESKTOP-8J3QSBJ,127.0.0.1,0.9919981956481934,1,"[100, 101, 103, 105]",False,4,sqrt,2,6,194,0.22359849465883505,liblinear,0.14331983956366923,linear,0.8282506829627682,0.2586378408363774,0.904786960677498,0.6475174529921637,0.6520973775787369,0.5745544976243493,0.03265109284034642,0.6848089097984293,9,3,0.6286281139035677,aa54d054
447,7250.0,1716983210,,False,1,670aaa67,2024-05-29_13-46-50,1.4750218391418457,1.4750218391418457,37376,DESKTOP-8J3QSBJ,127.0.0.1,1.4750218391418457,1,"[101, 102, 103]",False,15,sqrt,6,8,94,0.4706193842236077,liblinear,1.707619377127644,poly,0.2028023058326701,0.04787931986530691,0.5052971404474311,0.19628983786445947,0.06514592674737497,0.9593207759499057,0.04849485990659423,3.289878921588509,4,2,0.700396547623102,670aaa67
448,7050.0,1716983212,,False,1,a08e9525,2024-05-29_13-46-52,1.5391724109649658,1.5391724109649658,50948,DESKTOP-8J3QSBJ,127.0.0.1,1.5391724109649658,1,"[101, 102, 103]",True,20,log2,2,10,115,0.7653607267623834,lbfgs,1.9181396650359137,poly,0.7523134163524711,0.5333108585303773,0.48077761757539483,0.505507642018398,0.17085783428821627,0.7579682087141124,0.022877616982298052,2.4726690331949186,5,1,0.7710432049415087,a08e9525
449,6750.0,1716983214,,False,1,a02dfd2a,2024-05-29_13-46-54,1.6520323753356934,1.6520323753356934,48760,DESKTOP-8J3QSBJ,127.0.0.1,1.6520323753356934,1,"[100, 101, 102, 103]",False,13,sqrt,3,3,78,0.41066195472690237,sag,0.22113521585376608,sigmoid,0.3975188765542714,0.7772283066344267,0.47237577401982533,0.45579761448645617,0.020635769072208043,0.8923196545544767,0.014342686648901306,0.028971489872249106,6,2,0.5998119285076857,a02dfd2a
450,6800.0,1716983216,,False,1,243330ad,2024-05-29_13-46-56,1.5023953914642334,1.5023953914642334,7636,DESKTOP-8J3QSBJ,127.0.0.1,1.5023953914642334,1,"[101, 103, 105]",True,16,log2,5,8,119,0.12511356953767613,sag,0.4762516680171879,sigmoid,0.2791871235571165,0.37337199072200955,0.30485761532785904,0.19203842050173414,0.038029850680525674,0.7631507695801654,0.018345034646555482,4.995385135850615,6,4,0.5252031284278358,243330ad
451,6550.0,1716983218,,False,1,af94b3e3,2024-05-29_13-46-58,1.4895029067993164,1.4895029067993164,23172,DESKTOP-8J3QSBJ,127.0.0.1,1.4895029067993164,1,"[100, 101, 102, 103, 105]",True,16,sqrt,3,4,106,2.336849582477334,saga,2.390466097656111,linear,0.17988393744559683,0.44852379074900817,0.7281112826166809,0.2045878533664532,0.4819188532230063,0.8478231368128356,0.04636281592382825,1.574928333474334,5,2,0.5733889781703772,af94b3e3
452,6250.0,1716983220,,False,1,b106a975,2024-05-29_13-47-00,1.4225132465362549,1.4225132465362549,43356,DESKTOP-8J3QSBJ,127.0.0.1,1.4225132465362549,1,"[101, 103, 105]",True,3,sqrt,2,6,137,0.12429429450398898,sag,8.504314410484243,sigmoid,0.18853970254463975,0.6978320578763959,0.832912193928848,0.260019497554873,0.002148321489015754,0.9148038338050885,0.016715958776751534,0.11678154788192308,9,3,0.8028571132623371,b106a975
