model,scoring_function,features,score,n_features
SVC(C=0.8),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x286,x8,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.5616438356164384,45
SVC(C=0.8),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x286,x8,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.546,45
RandomForestClassifier(),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x8,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",4825.447316103379,45
RandomForestClassifier(),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x8,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",7400.0,45
RandomForestClassifier(),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x8,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.6520874751491054,45
RandomForestClassifier(),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x8,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.654,45
SVC(C=0.8),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x8,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",808.1333333333333,45
SVC(C=0.8),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x8,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",1450.0,45
SVC(C=0.8),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x8,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.5573333333333333,45
SVC(C=0.8),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x8,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.544,45
RandomForestClassifier(),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",5368.6254980079675,45
RandomForestClassifier(),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",7950.0,45
RandomForestClassifier(),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.6752988047808764,45
RandomForestClassifier(),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.677,45
SVC(C=0.8),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",780.6970509383378,45
SVC(C=0.8),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",1400.0,45
SVC(C=0.8),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.5576407506702413,45
SVC(C=0.8),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x7,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.544,45
RandomForestClassifier(),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",4844.710578842315,45
RandomForestClassifier(),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",7400.0,45
RandomForestClassifier(),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.654690618762475,45
RandomForestClassifier(),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.656,45
SVC(C=0.8),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",774.468085106383,45
SVC(C=0.8),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",1400.0,45
SVC(C=0.8),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.5531914893617021,45
SVC(C=0.8),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x104,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.541,45
RandomForestClassifier(),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",4505.0829875518675,45
RandomForestClassifier(),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",6850.0,45
RandomForestClassifier(),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.6576763485477178,45
RandomForestClassifier(),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.653,45
SVC(C=0.8),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",782.7956989247311,45
SVC(C=0.8),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",1400.0,45
SVC(C=0.8),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.5591397849462365,45
SVC(C=0.8),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x304,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.545,45
RandomForestClassifier(),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",5197.347740667977,45
RandomForestClassifier(),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",7850.0,45
RandomForestClassifier(),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.6620825147347741,45
RandomForestClassifier(),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.666,45
SVC(C=0.8),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",753.2345013477088,45
SVC(C=0.8),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",1350.0,45
SVC(C=0.8),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.5579514824797843,45
SVC(C=0.8),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x329,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.544,45
RandomForestClassifier(),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",5393.025540275049,45
RandomForestClassifier(),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",8050.0,45
RandomForestClassifier(),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.6699410609037328,45
RandomForestClassifier(),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.674,45
SVC(C=0.8),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",751.2096774193548,45
SVC(C=0.8),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",1350.0,45
SVC(C=0.8),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.5564516129032258,45
SVC(C=0.8),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x36,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.543,45
RandomForestClassifier(),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",5192.774566473988,45
RandomForestClassifier(),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",7950.0,45
RandomForestClassifier(),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.653179190751445,45
RandomForestClassifier(),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.66,45
SVC(C=0.8),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",855.9782608695651,45
SVC(C=0.8),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",1500.0,45
SVC(C=0.8),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.5706521739130435,45
SVC(C=0.8),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x132,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.553,45
RandomForestClassifier(),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",5115.361445783133,45
RandomForestClassifier(),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",7650.0,45
RandomForestClassifier(),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.6686746987951807,45
RandomForestClassifier(),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.669,45
SVC(C=0.8),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",808.1333333333333,45
SVC(C=0.8),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",1450.0,45
SVC(C=0.8),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.5573333333333333,45
SVC(C=0.8),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x153,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.544,45
RandomForestClassifier(),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",5213.353413654619,45
RandomForestClassifier(),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",7750.0,45
RandomForestClassifier(),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.6726907630522089,45
RandomForestClassifier(),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.673,45
SVC(C=0.8),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",828.0054644808743,45
SVC(C=0.8),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",1450.0,45
SVC(C=0.8),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.5710382513661202,45
SVC(C=0.8),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.553,45
RandomForestClassifier(),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x153,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",4806.336633663366,45
RandomForestClassifier(),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x153,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",7400.0,45
RandomForestClassifier(),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x153,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.6495049504950495,45
RandomForestClassifier(),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x153,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.652,45
SVC(C=0.8),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x153,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",867.5066312997347,45
SVC(C=0.8),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x153,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",1550.0,45
SVC(C=0.8),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x153,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.5596816976127321,45
SVC(C=0.8),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x153,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.546,45
RandomForestClassifier(),precision_calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x153,x5,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",5319.864341085271,45
RandomForestClassifier(),calculate_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x153,x5,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",8050.0,45
RandomForestClassifier(),precision_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x153,x5,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.6608527131782945,45
RandomForestClassifier(),accuracy_score,"x336,x253,x22,x3,x101,x229,x9,x1,x140,x324,x404,x99,x286,x8,x7,x104,x304,x329,x36,x132,x153,x5,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x4,x323,x6,x40,x105,x35,x176,x499,x459,x102,x191,x2,x65",0.667,45
