,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__bootstrap,param_feature_selection__columns,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,9.973359537124633,0.19720361242127768,0.17444791793823242,0.007397688958943396,1200,5,1,log2,20.0,True,"[8, 100, 103, 102, 105]","{'model__n_estimators': 1200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5625.0,6500.0,6000.0,5437.5,6125.0,5937.5,375.0,57
1,26.95753469467163,0.6400824211665386,0.39577646255493165,0.05035681389500893,2000,5,1,log2,100.0,False,"[8, 100, 103, 102, 105]","{'model__n_estimators': 2000, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 100, 'model__bootstrap': False, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5437.5,6000.0,5750.0,5187.5,5937.5,5662.5,307.71334062727925,91
2,8.569583702087403,0.08043208508853568,0.1580512046813965,0.004975050207307224,1000,5,1,sqrt,100.0,True,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 1000, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 100, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5550.0,6237.5,5800.0,5737.5,6112.5,5887.5,251.86802099512354,70
3,13.237660598754882,0.11518549036946626,0.13478875160217285,0.002750674636632081,1600,2,4,log2,10.0,False,"[100, 103, 102, 105]","{'model__n_estimators': 1600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__bootstrap': False, 'feature_selection__columns': [100, 103, 102, 105]}",5887.5,6575.0,6200.0,6075.0,6200.0,6187.5,225.0,15
4,2.3896484375,0.027152225593975753,0.02670574188232422,0.0014499464415652957,200,10,1,sqrt,20.0,False,"[100, 103, 102, 105]","{'model__n_estimators': 200, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__bootstrap': False, 'feature_selection__columns': [100, 103, 102, 105]}",5512.5,6262.5,6137.5,5700.0,6325.0,5987.5,322.5871975140985,46
5,5.182114839553833,0.43298887370425043,0.06841878890991211,0.010312263317058989,400,2,2,sqrt,100.0,False,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 400, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 100, 'model__bootstrap': False, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5300.0,5862.5,6050.0,5737.5,5862.5,5762.5,251.86802099512354,81
6,1.5976075649261474,0.015295826152987592,0.022970962524414062,0.0002098405011424404,200,5,4,log2,40.0,True,"[8, 100, 103, 102, 105]","{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 40, 'model__bootstrap': True, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5750.0,6375.0,6375.0,5625.0,6500.0,6125.0,362.284418654736,24
7,4.666227102279663,0.04908354633276794,0.07160906791687012,0.0005739352241025682,600,5,4,log2,80.0,True,"[100, 103, 102, 105]","{'model__n_estimators': 600, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 80, 'model__bootstrap': True, 'feature_selection__columns': [100, 103, 102, 105]}",6075.0,6512.5,6575.0,5950.0,6325.0,6287.5,242.38399287081646,8
8,15.665574884414672,0.2953971021581595,0.2503185749053955,0.0047522404123289145,1200,5,1,sqrt,60.0,False,"[100, 103, 102, 105]","{'model__n_estimators': 1200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 60, 'model__bootstrap': False, 'feature_selection__columns': [100, 103, 102, 105]}",5387.5,6012.5,6012.5,5387.5,6200.0,5800.0,343.693177121688,76
9,6.2129394054412845,0.06605733730672879,0.1054412841796875,0.0012677351668582118,800,2,4,sqrt,80.0,True,"[100, 103, 102, 105]","{'model__n_estimators': 800, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 80, 'model__bootstrap': True, 'feature_selection__columns': [100, 103, 102, 105]}",6012.5,6387.5,6450.0,6012.5,6325.0,6237.5,187.91620472966136,11
10,24.582174062728882,0.4997587381985971,0.27899017333984377,0.024672002824044362,2000,10,4,sqrt,100.0,False,"[100, 103, 102, 105]","{'model__n_estimators': 2000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 100, 'model__bootstrap': False, 'feature_selection__columns': [100, 103, 102, 105]}",5950.0,6325.0,6262.5,5762.5,5950.0,6050.0,211.39418156609705,39
