,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__kernel,param_model__gamma,param_model__C,param_feature_selection__columns,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
90,1.4460981369018555,0.00912386851362878,0.07416424751281739,0.0012712567404932888,rbf,0.1,10.0,"[8, 100, 103, 102, 105]","{'model__kernel': 'rbf', 'model__gamma': 0.1, 'model__C': 10, 'feature_selection__columns': [8, 100, 103, 102, 105]}",6250.0,6750.0,6750.0,6437.5,7000.0,6637.5,263.39134382131846,5
91,1.8228090763092042,0.011315311483877013,0.08153305053710938,0.0002520774550111502,sigmoid,0.001,10.0,"[8, 100, 103, 102, 105]","{'model__kernel': 'sigmoid', 'model__gamma': 0.001, 'model__C': 10, 'feature_selection__columns': [8, 100, 103, 102, 105]}",4937.5,5125.0,5312.5,5062.5,5062.5,5100.0,122.47448713915891,37
92,2.0200119495391844,0.0619063773951326,0.0711850643157959,0.000662456864262604,sigmoid,1.0,0.1,"[100, 102, 103, 105, 403, 466]","{'model__kernel': 'sigmoid', 'model__gamma': 1, 'model__C': 0.1, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",4112.5,3925.0,4175.0,3987.5,3800.0,4000.0,133.46347815039138,89
93,2.2816930770874024,0.004913604206955157,0.09937920570373535,0.0004894359725793163,sigmoid,0.1,0.1,"[8, 100, 102, 103, 105, 403]","{'model__kernel': 'sigmoid', 'model__gamma': 0.1, 'model__C': 0.1, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",4112.5,4737.5,4112.5,3425.0,3987.5,4075.0,417.58232721225164,80
94,16.699853038787843,8.618752316791095,0.040078926086425784,0.0013165212495301812,linear,0.0001,100.0,"[100, 103, 102, 105]","{'model__kernel': 'linear', 'model__gamma': 0.0001, 'model__C': 100, 'feature_selection__columns': [100, 103, 102, 105]}",5075.0,5200.0,5325.0,5137.5,5325.0,5212.5,100.0,29
95,1.0839832782745362,0.021095124910794818,0.04837989807128906,0.0013183213678677425,poly,0.01,100.0,"[100, 102, 103, 105, 403, 466]","{'model__kernel': 'poly', 'model__gamma': 0.01, 'model__C': 100, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",3612.5,3675.0,4050.0,3800.0,3862.5,3800.0,153.09310892394862,95
96,1.8487584590911865,0.0019069764549016024,0.08414258956909179,0.0003352367888790977,sigmoid,0.0001,10.0,"[8, 100, 102, 103, 105, 403]","{'model__kernel': 'sigmoid', 'model__gamma': 0.0001, 'model__C': 10, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",4362.5,3925.0,3737.5,3425.0,3800.0,3850.0,304.6514401738485,92
97,1.0165191173553467,0.03827738145756096,0.04548497200012207,0.002400903802944366,poly,0.001,100.0,"[100, 103, 102, 105]","{'model__kernel': 'poly', 'model__gamma': 0.001, 'model__C': 100, 'feature_selection__columns': [100, 103, 102, 105]}",5887.5,5450.0,6387.5,5762.5,5825.0,5862.5,302.5929609227551,14
98,1.517235279083252,0.003708291172646327,0.09598665237426758,0.0009384858073108618,rbf,0.001,100.0,"[100, 102, 103, 105, 403, 466]","{'model__kernel': 'rbf', 'model__gamma': 0.001, 'model__C': 100, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",6112.5,6612.5,6050.0,6112.5,6425.0,6262.5,218.66069605669875,11
99,18.81203188896179,7.571056080298774,0.04011964797973633,0.0009876074822531343,linear,1.0,100.0,"[8, 100, 103, 102, 105]","{'model__kernel': 'linear', 'model__gamma': 1, 'model__C': 100, 'feature_selection__columns': [8, 100, 103, 102, 105]}",4687.5,5062.5,5312.5,4937.5,5125.0,5025.0,207.66559657295187,42
