blueGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgLevel,redGold,redMinionsKilled,redJungleMinionsKilled,redAvgLevel,blueHeraldKills,blueTowersDestroyed,redTowersDestroyed,blue_win
24079.0,264.0,63.0,8.6,32470.0,369.0,88.0,9.8,1.0,2.0,0.0,0
30705.0,312.0,99.0,9.2,25977.0,305.0,62.0,9.0,2.0,0.0,2.0,1
25452.0,315.0,92.0,9.0,26164.0,359.0,68.0,8.8,2.0,2.0,0.0,0
26454.0,339.0,84.0,9.6,23348.0,335.0,88.0,9.0,2.0,1.0,1.0,1
21303.0,313.0,60.0,8.6,28993.0,357.0,94.0,9.8,0.0,2.0,0.0,0
24681.0,201.0,59.0,8.4,30910.0,295.0,95.0,9.4,0.0,2.0,0.0,0
26317.0,387.0,92.0,9.2,23330.0,340.0,101.0,9.4,1.0,0.0,0.0,1
25585.0,323.0,65.0,9.4,28028.0,311.0,88.0,9.6,1.0,1.0,0.0,0
23087.0,383.0,101.0,9.2,22083.0,314.0,87.0,9.2,2.0,0.0,0.0,1
23169.0,314.0,83.0,9.0,26438.0,358.0,86.0,9.2,1.0,1.0,0.0,0
27412.0,329.0,64.0,9.0,25900.0,326.0,87.0,9.0,1.0,1.0,2.0,1
26525.0,305.0,82.0,9.0,27570.0,345.0,72.0,9.4,2.0,1.0,0.0,1
28897.0,359.0,113.0,9.6,22744.0,368.0,98.0,9.0,3.0,0.0,2.0,1
27480.0,336.0,76.0,9.6,24675.0,320.0,68.0,9.2,2.0,0.0,0.0,0
26409.0,329.0,81.0,9.2,22630.0,292.0,76.0,9.0,3.0,0.0,0.0,0
26372.0,263.0,66.0,9.0,33181.0,377.0,91.0,10.0,0.0,3.0,0.0,0
29134.0,329.0,86.0,9.2,24583.0,288.0,77.0,8.8,2.0,0.0,3.0,1
25348.0,316.0,80.0,8.8,24756.0,284.0,72.0,8.8,1.0,0.0,0.0,0
24226.0,336.0,65.0,9.0,26393.0,347.0,72.0,9.2,0.0,1.0,0.0,1
26480.0,318.0,76.0,8.8,30380.0,304.0,58.0,9.2,1.0,1.0,2.0,1
24827.0,334.0,68.0,9.0,23520.0,259.0,96.0,8.8,1.0,0.0,1.0,0
23759.0,326.0,72.0,8.8,26756.0,357.0,80.0,9.4,2.0,1.0,0.0,0
28484.0,337.0,87.0,8.8,22178.0,349.0,77.0,8.4,3.0,0.0,1.0,1
24486.0,340.0,76.0,9.2,24193.0,360.0,103.0,9.2,2.0,0.0,0.0,1
31297.0,344.0,72.0,9.8,25068.0,290.0,68.0,9.2,3.0,0.0,2.0,1
25198.0,364.0,110.0,9.4,23444.0,356.0,71.0,9.0,2.0,0.0,0.0,1
22962.0,301.0,87.0,8.6,28435.0,326.0,68.0,9.4,1.0,1.0,1.0,0
25386.0,346.0,78.0,9.0,26738.0,317.0,107.0,9.6,1.0,0.0,0.0,0
27467.0,326.0,94.0,9.6,24079.0,301.0,87.0,9.0,3.0,1.0,2.0,1
23228.0,327.0,80.0,9.0,27448.0,365.0,89.0,9.4,0.0,2.0,0.0,0
24595.0,350.0,80.0,9.2,26084.0,343.0,107.0,9.2,0.0,0.0,0.0,0
25259.0,333.0,72.0,9.0,28351.0,300.0,90.0,9.2,1.0,1.0,1.0,1
28502.0,307.0,103.0,9.0,21955.0,281.0,60.0,8.0,2.0,1.0,3.0,1
22375.0,275.0,65.0,8.4,33031.0,335.0,75.0,9.8,2.0,3.0,0.0,0
26870.0,318.0,78.0,9.6,26696.0,333.0,81.0,9.4,1.0,0.0,0.0,0
24143.0,323.0,88.0,8.8,29040.0,352.0,94.0,9.6,1.0,2.0,0.0,0
23801.0,353.0,99.0,9.6,28822.0,366.0,80.0,9.8,0.0,3.0,0.0,0
27510.0,305.0,72.0,9.2,26055.0,297.0,104.0,9.2,1.0,0.0,2.0,1
27108.0,336.0,94.0,9.4,26626.0,372.0,73.0,9.4,3.0,1.0,1.0,1
25653.0,293.0,64.0,9.0,31606.0,328.0,72.0,9.6,2.0,1.0,0.0,1
27737.0,340.0,87.0,9.6,24220.0,316.0,68.0,8.6,0.0,0.0,1.0,1
27163.0,301.0,60.0,9.2,26349.0,310.0,92.0,9.0,1.0,0.0,1.0,1
24891.0,331.0,91.0,9.4,26259.0,352.0,71.0,9.4,3.0,0.0,0.0,1
25201.0,318.0,69.0,9.0,24242.0,309.0,84.0,9.4,1.0,0.0,1.0,0
27002.0,383.0,99.0,9.4,29046.0,391.0,93.0,10.0,1.0,1.0,0.0,1
28997.0,382.0,93.0,9.4,22798.0,298.0,79.0,9.0,2.0,0.0,2.0,0
25557.0,355.0,89.0,9.4,25710.0,358.0,93.0,9.4,0.0,0.0,0.0,1
32162.0,382.0,92.0,9.6,20947.0,310.0,73.0,8.2,2.0,0.0,4.0,1
25008.0,315.0,68.0,9.4,26471.0,377.0,83.0,9.6,1.0,0.0,0.0,1
23833.0,296.0,92.0,8.6,25714.0,285.0,80.0,9.2,2.0,0.0,0.0,0
29373.0,367.0,89.0,9.6,23450.0,283.0,70.0,9.0,3.0,0.0,2.0,1
24858.0,300.0,88.0,9.0,25057.0,329.0,80.0,8.8,3.0,0.0,0.0,1
32625.0,294.0,91.0,9.4,26096.0,279.0,84.0,8.6,1.0,1.0,3.0,1
24851.0,323.0,83.0,8.8,22495.0,303.0,88.0,9.0,1.0,0.0,1.0,1
26000.0,286.0,82.0,8.8,25618.0,355.0,83.0,9.6,2.0,0.0,2.0,0
29347.0,326.0,93.0,9.8,24195.0,308.0,77.0,9.4,1.0,0.0,2.0,1
24744.0,306.0,79.0,9.0,26159.0,296.0,88.0,9.2,0.0,1.0,0.0,0
26300.0,323.0,56.0,9.2,25852.0,315.0,61.0,9.2,2.0,0.0,1.0,1
21948.0,293.0,79.0,8.8,24263.0,336.0,91.0,9.0,0.0,1.0,0.0,0
25229.0,365.0,89.0,9.6,30252.0,410.0,102.0,10.0,1.0,1.0,0.0,1
26170.0,315.0,81.0,8.8,22249.0,307.0,73.0,8.4,1.0,0.0,1.0,1
25533.0,384.0,101.0,9.2,22333.0,360.0,76.0,9.2,2.0,0.0,1.0,1
25394.0,325.0,90.0,9.2,23480.0,312.0,64.0,8.8,2.0,1.0,2.0,0
28829.0,315.0,84.0,9.6,25883.0,298.0,89.0,9.2,1.0,1.0,1.0,1
29569.0,329.0,74.0,9.0,23915.0,324.0,84.0,9.0,1.0,0.0,2.0,0
25644.0,291.0,52.0,8.6,31284.0,371.0,89.0,9.6,1.0,1.0,0.0,0
24048.0,363.0,83.0,9.0,23790.0,365.0,70.0,9.0,1.0,1.0,0.0,1
27645.0,332.0,87.0,9.4,27376.0,362.0,84.0,9.8,1.0,0.0,1.0,1
25942.0,302.0,68.0,9.2,27201.0,340.0,102.0,8.6,2.0,1.0,1.0,0
28750.0,344.0,86.0,9.4,24668.0,338.0,60.0,8.6,3.0,1.0,1.0,1
26591.0,323.0,88.0,9.2,25064.0,350.0,76.0,9.0,1.0,1.0,1.0,0
25671.0,312.0,100.0,9.4,22810.0,286.0,76.0,8.8,1.0,0.0,0.0,1
23142.0,328.0,77.0,9.2,25739.0,348.0,81.0,9.4,1.0,0.0,0.0,0
26013.0,414.0,84.0,9.4,23650.0,325.0,88.0,9.0,1.0,0.0,1.0,1
28859.0,357.0,98.0,9.8,22101.0,296.0,92.0,9.2,2.0,0.0,3.0,1
28264.0,360.0,88.0,9.6,24191.0,365.0,88.0,9.0,1.0,0.0,1.0,1
26801.0,288.0,92.0,9.2,25471.0,333.0,88.0,9.4,2.0,0.0,2.0,0
23693.0,318.0,98.0,9.2,28018.0,353.0,82.0,9.8,1.0,1.0,0.0,0
24626.0,350.0,108.0,9.2,24564.0,356.0,72.0,9.2,3.0,1.0,1.0,1
25053.0,349.0,80.0,9.4,26340.0,330.0,80.0,9.2,2.0,0.0,0.0,0
23711.0,276.0,80.0,8.4,34713.0,401.0,101.0,10.4,0.0,5.0,0.0,0
27097.0,345.0,88.0,9.4,27625.0,327.0,113.0,9.6,0.0,0.0,0.0,0
24982.0,345.0,105.0,9.0,26754.0,388.0,86.0,9.2,1.0,1.0,1.0,0
24034.0,304.0,103.0,9.0,26484.0,363.0,79.0,9.4,2.0,0.0,0.0,0
28901.0,313.0,75.0,9.4,26717.0,316.0,89.0,9.4,1.0,0.0,1.0,1
29040.0,372.0,59.0,9.4,30433.0,362.0,131.0,9.6,1.0,0.0,0.0,1
28169.0,283.0,104.0,8.6,27079.0,304.0,89.0,9.4,2.0,1.0,2.0,0
27693.0,349.0,92.0,9.4,23904.0,317.0,99.0,9.0,2.0,0.0,2.0,1
24031.0,348.0,70.0,9.6,25736.0,350.0,98.0,9.0,0.0,2.0,0.0,0
25190.0,273.0,85.0,8.6,28735.0,372.0,115.0,9.4,0.0,1.0,0.0,1
28628.0,314.0,87.0,9.2,22927.0,312.0,76.0,8.6,3.0,0.0,1.0,1
23308.0,330.0,69.0,8.6,26423.0,325.0,100.0,9.4,1.0,0.0,1.0,0
22601.0,313.0,72.0,8.6,23316.0,313.0,92.0,8.8,0.0,0.0,0.0,0
25350.0,349.0,96.0,9.4,25840.0,378.0,80.0,9.2,2.0,1.0,1.0,1
22073.0,320.0,78.0,8.8,25652.0,364.0,92.0,9.4,2.0,1.0,0.0,0
26819.0,316.0,76.0,9.2,27306.0,336.0,70.0,9.6,1.0,0.0,1.0,0
25863.0,311.0,92.0,9.0,23226.0,298.0,72.0,8.6,2.0,1.0,2.0,1
24365.0,365.0,104.0,9.2,25105.0,366.0,72.0,9.4,1.0,0.0,1.0,0
27359.0,357.0,63.0,8.6,25404.0,320.0,80.0,9.0,1.0,1.0,1.0,0
25446.0,388.0,88.0,9.0,25069.0,389.0,96.0,9.6,1.0,0.0,0.0,1
18847.0,258.0,79.0,8.0,33392.0,357.0,80.0,9.8,0.0,4.0,0.0,0
26690.0,366.0,84.0,9.4,26413.0,352.0,84.0,9.2,2.0,0.0,1.0,1
29052.0,354.0,68.0,9.0,23474.0,310.0,92.0,9.2,2.0,0.0,2.0,1
26026.0,339.0,92.0,9.4,23696.0,337.0,87.0,8.8,1.0,0.0,0.0,1
28717.0,303.0,83.0,9.4,27071.0,325.0,71.0,9.0,2.0,1.0,1.0,0
30633.0,356.0,101.0,9.8,29775.0,306.0,75.0,9.4,3.0,2.0,3.0,1
23137.0,224.0,55.0,8.8,25773.0,353.0,76.0,8.6,3.0,2.0,1.0,0
23819.0,308.0,82.0,8.8,25797.0,336.0,68.0,8.8,1.0,1.0,0.0,0
28112.0,324.0,101.0,9.8,24989.0,315.0,76.0,9.2,1.0,0.0,1.0,1
25059.0,281.0,90.0,9.0,25405.0,332.0,73.0,9.2,1.0,0.0,2.0,0
28696.0,310.0,76.0,9.2,27080.0,334.0,71.0,9.0,2.0,0.0,1.0,1
29614.0,310.0,99.0,9.8,26549.0,332.0,80.0,9.4,2.0,1.0,2.0,1
25792.0,292.0,107.0,9.2,24588.0,328.0,62.0,8.8,3.0,0.0,1.0,1
25825.0,366.0,82.0,9.2,26866.0,345.0,81.0,9.6,0.0,1.0,0.0,1
27566.0,363.0,80.0,9.2,23773.0,310.0,86.0,9.2,3.0,1.0,1.0,1
30981.0,357.0,92.0,10.0,23665.0,301.0,72.0,9.2,3.0,0.0,2.0,1
23105.0,326.0,76.0,8.4,24853.0,334.0,89.0,9.2,0.0,0.0,0.0,0
30578.0,386.0,90.0,10.0,21974.0,301.0,88.0,8.6,2.0,0.0,1.0,1
30912.0,375.0,91.0,9.8,22921.0,281.0,87.0,8.8,1.0,0.0,3.0,1
26851.0,283.0,74.0,9.2,29625.0,325.0,62.0,9.4,1.0,2.0,0.0,0
24397.0,313.0,66.0,9.0,26829.0,336.0,77.0,9.0,0.0,1.0,0.0,0
25578.0,348.0,79.0,9.4,22960.0,333.0,98.0,9.6,1.0,0.0,0.0,0
23648.0,314.0,77.0,9.2,28758.0,347.0,96.0,9.6,0.0,1.0,0.0,0
27927.0,315.0,85.0,9.0,26656.0,317.0,64.0,9.2,1.0,0.0,1.0,1
24431.0,316.0,77.0,9.0,26315.0,301.0,92.0,9.6,1.0,1.0,0.0,0
23351.0,313.0,94.0,9.2,23349.0,300.0,97.0,9.0,1.0,0.0,0.0,1
26751.0,333.0,104.0,9.6,22969.0,361.0,86.0,9.2,3.0,1.0,1.0,1
25110.0,345.0,98.0,9.0,24718.0,339.0,84.0,9.2,1.0,0.0,0.0,0
23039.0,324.0,68.0,8.6,25377.0,341.0,76.0,9.4,1.0,1.0,0.0,1
26333.0,331.0,92.0,8.8,26620.0,371.0,76.0,9.4,1.0,0.0,1.0,0
27910.0,325.0,76.0,9.2,23030.0,319.0,66.0,8.6,2.0,0.0,2.0,1
19558.0,226.0,4.0,7.8,35465.0,388.0,96.0,9.6,1.0,8.0,0.0,0
30113.0,327.0,107.0,9.6,23961.0,282.0,96.0,9.0,3.0,0.0,3.0,0
26882.0,342.0,75.0,9.4,28769.0,285.0,85.0,9.0,0.0,2.0,0.0,0
24657.0,351.0,64.0,9.2,25931.0,339.0,80.0,9.0,0.0,0.0,0.0,0
22966.0,310.0,54.0,9.0,26930.0,358.0,110.0,9.6,1.0,0.0,0.0,0
25419.0,341.0,76.0,9.2,25773.0,338.0,88.0,9.2,0.0,0.0,1.0,1
31447.0,329.0,116.0,9.8,27127.0,307.0,50.0,8.8,2.0,1.0,3.0,1
26861.0,374.0,92.0,9.4,22417.0,314.0,93.0,9.0,2.0,0.0,0.0,0
27252.0,287.0,90.0,9.4,30689.0,400.0,84.0,9.6,0.0,2.0,1.0,0
22929.0,280.0,67.0,8.4,30340.0,362.0,121.0,9.4,0.0,2.0,0.0,0
33285.0,388.0,107.0,10.0,22049.0,319.0,59.0,8.6,2.0,0.0,2.0,1
26931.0,294.0,78.0,9.0,22873.0,305.0,79.0,8.6,2.0,0.0,1.0,1
21247.0,274.0,74.0,8.6,29887.0,342.0,110.0,9.6,1.0,3.0,0.0,0
24595.0,349.0,67.0,8.8,25086.0,324.0,76.0,9.2,1.0,2.0,1.0,0
25298.0,326.0,68.0,8.6,29459.0,316.0,86.0,9.6,0.0,2.0,0.0,0
28506.0,324.0,70.0,9.4,25683.0,338.0,85.0,9.4,2.0,1.0,2.0,1
26256.0,383.0,78.0,9.2,24072.0,376.0,91.0,9.0,1.0,0.0,0.0,0
31598.0,364.0,92.0,10.0,18331.0,201.0,44.0,7.6,3.0,0.0,5.0,1
28884.0,373.0,115.0,9.6,23412.0,394.0,79.0,8.8,3.0,0.0,2.0,1
25544.0,361.0,82.0,9.2,25147.0,335.0,108.0,9.4,1.0,0.0,1.0,0
28582.0,308.0,105.0,9.2,26496.0,329.0,82.0,9.4,1.0,1.0,3.0,0
22513.0,362.0,80.0,9.4,23811.0,347.0,87.0,9.2,1.0,0.0,0.0,0
27301.0,326.0,86.0,8.8,28837.0,332.0,81.0,9.2,2.0,3.0,0.0,0
17449.0,197.0,48.0,7.2,32216.0,329.0,80.0,9.0,0.0,7.0,0.0,0
28150.0,326.0,70.0,9.2,27685.0,309.0,83.0,9.6,3.0,0.0,2.0,0
26212.0,320.0,74.0,9.0,27369.0,318.0,92.0,9.4,1.0,0.0,0.0,0
26568.0,312.0,102.0,9.4,25161.0,339.0,63.0,9.2,3.0,0.0,1.0,1
34496.0,365.0,99.0,9.8,20751.0,186.0,52.0,7.6,1.0,0.0,7.0,1
24047.0,319.0,82.0,8.6,27480.0,317.0,84.0,9.2,1.0,0.0,0.0,0
24474.0,369.0,111.0,9.4,26103.0,370.0,102.0,9.6,1.0,1.0,0.0,0
23329.0,335.0,70.0,9.0,30686.0,339.0,92.0,9.6,0.0,4.0,0.0,0
24515.0,348.0,91.0,9.2,23965.0,359.0,76.0,9.0,1.0,0.0,1.0,0
32665.0,337.0,89.0,9.6,22433.0,212.0,75.0,8.2,3.0,0.0,4.0,1
23000.0,303.0,82.0,9.0,27939.0,290.0,100.0,9.2,1.0,3.0,0.0,0
27551.0,317.0,78.0,9.2,28293.0,296.0,70.0,9.0,1.0,1.0,1.0,1
22507.0,252.0,74.0,8.4,28751.0,340.0,74.0,9.2,0.0,2.0,0.0,0
26302.0,322.0,88.0,9.0,25852.0,355.0,87.0,9.2,1.0,1.0,1.0,1
27006.0,275.0,80.0,9.2,27070.0,312.0,103.0,9.2,2.0,0.0,1.0,1
33767.0,424.0,100.0,9.8,19437.0,272.0,53.0,8.0,2.0,0.0,6.0,1
23774.0,372.0,92.0,9.0,24692.0,352.0,64.0,9.0,1.0,2.0,0.0,0
31016.0,342.0,84.0,9.4,25098.0,315.0,75.0,9.0,1.0,0.0,3.0,0
22298.0,381.0,63.0,8.8,26831.0,347.0,70.0,9.4,1.0,1.0,0.0,0
28128.0,329.0,99.0,9.0,27816.0,313.0,72.0,9.2,1.0,2.0,2.0,0
29392.0,330.0,79.0,9.2,26569.0,320.0,78.0,9.4,2.0,1.0,2.0,1
23187.0,336.0,88.0,9.0,29144.0,381.0,99.0,9.4,1.0,2.0,0.0,0
26381.0,335.0,92.0,9.0,24012.0,291.0,73.0,8.6,2.0,0.0,1.0,0
24199.0,281.0,68.0,8.8,29288.0,348.0,92.0,9.6,0.0,1.0,0.0,0
23782.0,332.0,74.0,9.0,29857.0,346.0,81.0,9.2,0.0,2.0,0.0,0
24911.0,330.0,77.0,8.6,25348.0,382.0,88.0,9.2,1.0,1.0,1.0,0
25254.0,316.0,112.0,9.2,22533.0,343.0,84.0,9.0,3.0,0.0,1.0,1
24295.0,354.0,67.0,9.4,26229.0,353.0,92.0,9.6,0.0,0.0,0.0,0
26740.0,367.0,99.0,9.4,26083.0,336.0,97.0,9.4,1.0,1.0,1.0,0
29365.0,351.0,89.0,9.6,21012.0,288.0,83.0,8.8,3.0,0.0,2.0,1
24503.0,331.0,98.0,9.0,25907.0,350.0,110.0,9.8,3.0,0.0,0.0,0
23606.0,296.0,72.0,8.6,25406.0,343.0,103.0,9.0,0.0,1.0,0.0,0
30427.0,339.0,107.0,10.0,25882.0,357.0,78.0,9.8,3.0,0.0,2.0,1
30412.0,340.0,103.0,9.8,25017.0,330.0,78.0,9.2,1.0,0.0,3.0,1
23983.0,342.0,87.0,9.0,29486.0,378.0,95.0,9.6,1.0,0.0,0.0,0
31574.0,329.0,102.0,9.6,22677.0,301.0,60.0,8.6,1.0,0.0,3.0,1
29412.0,293.0,90.0,9.8,30292.0,327.0,88.0,9.2,2.0,2.0,1.0,0
28427.0,373.0,71.0,9.6,26790.0,348.0,92.0,9.6,1.0,0.0,1.0,0
32482.0,376.0,86.0,9.8,23905.0,312.0,80.0,8.8,2.0,0.0,3.0,1
26672.0,340.0,95.0,9.0,24342.0,379.0,71.0,9.0,3.0,0.0,1.0,1
23567.0,332.0,67.0,9.0,25305.0,308.0,88.0,9.6,0.0,0.0,0.0,0
25059.0,365.0,66.0,9.4,24157.0,351.0,82.0,9.0,0.0,0.0,0.0,1
24291.0,278.0,62.0,8.4,29045.0,345.0,97.0,9.6,1.0,0.0,1.0,0
25635.0,310.0,68.0,8.8,25874.0,301.0,94.0,8.8,2.0,0.0,0.0,1
21028.0,313.0,56.0,8.6,29277.0,330.0,106.0,9.8,0.0,1.0,0.0,0
27107.0,338.0,68.0,9.4,29656.0,362.0,76.0,9.4,0.0,2.0,0.0,1
27270.0,305.0,71.0,8.8,26084.0,304.0,80.0,9.2,2.0,0.0,2.0,0
20082.0,324.0,80.0,8.6,29396.0,345.0,119.0,9.6,0.0,2.0,0.0,0
23527.0,324.0,108.0,9.2,25636.0,330.0,74.0,9.2,1.0,2.0,0.0,0
27488.0,364.0,73.0,9.2,23088.0,321.0,80.0,8.8,2.0,0.0,2.0,1
30566.0,295.0,68.0,8.8,28385.0,283.0,68.0,8.8,2.0,1.0,3.0,1
27090.0,321.0,88.0,9.4,28226.0,345.0,91.0,9.6,0.0,1.0,0.0,1
31103.0,377.0,98.0,9.6,20143.0,276.0,79.0,8.4,3.0,0.0,2.0,1
33254.0,330.0,86.0,9.6,22208.0,263.0,49.0,8.2,2.0,0.0,3.0,1
34951.0,346.0,73.0,9.4,21770.0,213.0,65.0,8.2,2.0,0.0,8.0,1
26344.0,288.0,72.0,9.0,26826.0,306.0,60.0,9.0,1.0,1.0,0.0,0
27377.0,372.0,52.0,9.2,21998.0,298.0,100.0,8.8,0.0,0.0,1.0,1
21980.0,235.0,72.0,8.8,30633.0,343.0,92.0,9.6,0.0,2.0,0.0,0
28558.0,329.0,101.0,9.4,21989.0,307.0,74.0,8.6,3.0,0.0,1.0,1
26396.0,352.0,92.0,9.4,21388.0,343.0,87.0,8.6,1.0,0.0,2.0,1
28574.0,346.0,103.0,9.4,24126.0,304.0,71.0,8.8,2.0,0.0,2.0,0
23843.0,328.0,72.0,9.2,26820.0,347.0,104.0,9.6,0.0,0.0,0.0,0
24007.0,330.0,81.0,9.0,26239.0,360.0,92.0,9.6,1.0,0.0,0.0,0
25496.0,343.0,80.0,9.2,26966.0,332.0,96.0,9.2,1.0,1.0,0.0,1
24407.0,342.0,86.0,9.0,25004.0,359.0,95.0,9.2,3.0,0.0,0.0,1
21966.0,309.0,80.0,9.0,26658.0,368.0,86.0,9.2,0.0,1.0,0.0,0
28425.0,313.0,61.0,9.0,28049.0,325.0,74.0,9.4,1.0,1.0,1.0,1
25967.0,282.0,83.0,9.0,25122.0,321.0,72.0,9.4,3.0,1.0,2.0,0
24603.0,335.0,70.0,8.4,30367.0,336.0,64.0,9.4,0.0,4.0,0.0,0
27395.0,340.0,72.0,9.2,25270.0,289.0,88.0,9.2,1.0,1.0,2.0,0
21854.0,315.0,75.0,8.8,25761.0,367.0,85.0,9.0,1.0,1.0,0.0,0
31308.0,338.0,88.0,9.4,23397.0,307.0,75.0,8.6,3.0,0.0,3.0,1
27855.0,354.0,78.0,9.2,26159.0,335.0,96.0,9.6,3.0,1.0,2.0,1
26877.0,343.0,107.0,9.2,26856.0,352.0,92.0,9.2,2.0,0.0,1.0,0
27031.0,343.0,106.0,9.4,22008.0,298.0,76.0,8.8,3.0,0.0,1.0,1
21972.0,280.0,56.0,8.4,26266.0,291.0,84.0,9.0,1.0,0.0,0.0,0
28928.0,382.0,112.0,9.8,21089.0,281.0,84.0,8.6,1.0,0.0,2.0,1
21138.0,316.0,59.0,8.6,28256.0,343.0,99.0,10.0,0.0,1.0,0.0,0
23061.0,411.0,83.0,9.2,27731.0,361.0,88.0,9.8,0.0,1.0,0.0,0
28089.0,371.0,76.0,9.2,25126.0,338.0,77.0,8.8,0.0,0.0,1.0,0
21306.0,331.0,84.0,8.8,26708.0,377.0,60.0,9.2,1.0,1.0,0.0,0
30027.0,328.0,94.0,9.6,23838.0,326.0,80.0,9.2,3.0,0.0,2.0,1
27355.0,351.0,80.0,9.4,25457.0,357.0,116.0,9.0,0.0,0.0,0.0,1
24539.0,325.0,62.0,8.8,28360.0,331.0,92.0,9.4,1.0,1.0,1.0,0
26118.0,295.0,110.0,9.2,24663.0,291.0,83.0,9.0,2.0,0.0,2.0,1
22974.0,316.0,87.0,8.6,27088.0,371.0,87.0,9.2,0.0,1.0,0.0,0
27534.0,336.0,69.0,9.4,26295.0,364.0,101.0,9.6,2.0,0.0,0.0,0
25435.0,362.0,80.0,8.6,24705.0,312.0,84.0,9.0,2.0,1.0,1.0,0
25987.0,347.0,73.0,9.6,23450.0,320.0,96.0,8.8,1.0,0.0,0.0,0
29223.0,357.0,93.0,9.4,25189.0,262.0,84.0,8.6,2.0,1.0,2.0,1
26177.0,357.0,111.0,9.0,24410.0,329.0,68.0,9.2,1.0,1.0,1.0,1
29033.0,360.0,92.0,9.4,26685.0,355.0,84.0,9.2,2.0,2.0,1.0,1
28944.0,329.0,110.0,9.8,29815.0,336.0,92.0,9.6,0.0,1.0,1.0,0
26968.0,339.0,85.0,9.2,27832.0,301.0,79.0,9.4,2.0,0.0,0.0,0
29100.0,399.0,64.0,9.8,22765.0,339.0,72.0,8.4,2.0,0.0,2.0,0
27720.0,317.0,80.0,9.2,28201.0,320.0,62.0,9.0,2.0,2.0,1.0,0
24905.0,313.0,96.0,8.6,28639.0,358.0,73.0,9.6,2.0,2.0,1.0,0
21792.0,329.0,76.0,9.0,26701.0,376.0,104.0,9.4,0.0,1.0,0.0,0
30165.0,372.0,91.0,9.8,22659.0,380.0,92.0,9.2,0.0,1.0,2.0,1
25785.0,310.0,81.0,9.0,23590.0,319.0,81.0,8.6,1.0,0.0,2.0,1
25522.0,295.0,83.0,9.0,23103.0,307.0,92.0,9.0,2.0,0.0,0.0,1
25726.0,331.0,73.0,9.4,24439.0,329.0,60.0,9.0,2.0,0.0,2.0,1
24111.0,335.0,69.0,9.2,26606.0,347.0,80.0,9.4,1.0,1.0,0.0,0
25772.0,331.0,80.0,9.4,25852.0,344.0,104.0,9.6,3.0,0.0,1.0,1
29775.0,379.0,60.0,9.4,25228.0,291.0,114.0,9.2,2.0,0.0,2.0,1
27238.0,356.0,73.0,9.6,25705.0,336.0,70.0,9.2,2.0,0.0,0.0,1
28554.0,340.0,95.0,9.4,23924.0,351.0,77.0,9.0,3.0,0.0,3.0,1
22825.0,340.0,66.0,8.8,24481.0,403.0,86.0,9.0,0.0,0.0,0.0,0
27715.0,278.0,91.0,9.0,28498.0,325.0,88.0,9.8,3.0,0.0,1.0,1
21436.0,296.0,47.0,8.0,28447.0,276.0,103.0,9.0,0.0,1.0,0.0,0
23245.0,370.0,75.0,9.0,25427.0,366.0,84.0,9.0,0.0,1.0,0.0,0
26043.0,326.0,80.0,9.4,28874.0,407.0,73.0,9.8,1.0,1.0,0.0,0
25795.0,361.0,109.0,9.4,24331.0,335.0,65.0,8.8,3.0,1.0,0.0,0
20264.0,279.0,65.0,7.8,25637.0,314.0,101.0,8.8,0.0,2.0,0.0,0
30358.0,338.0,88.0,9.6,26834.0,305.0,75.0,9.0,3.0,0.0,2.0,1
31516.0,360.0,80.0,10.0,22919.0,244.0,68.0,8.6,1.0,0.0,1.0,1
27364.0,307.0,66.0,8.6,28754.0,309.0,76.0,8.6,0.0,2.0,2.0,0
26660.0,321.0,70.0,9.2,29135.0,350.0,103.0,9.6,1.0,2.0,0.0,0
31745.0,405.0,105.0,10.0,20574.0,335.0,79.0,8.6,3.0,0.0,3.0,1
27323.0,324.0,76.0,9.8,26132.0,324.0,111.0,9.6,2.0,0.0,0.0,1
32683.0,392.0,86.0,9.6,19896.0,268.0,52.0,8.2,3.0,0.0,3.0,1
27586.0,385.0,54.0,9.2,23762.0,337.0,64.0,9.0,0.0,0.0,1.0,1
29639.0,360.0,79.0,9.4,22672.0,309.0,116.0,9.0,3.0,0.0,2.0,1
30798.0,344.0,76.0,9.4,26482.0,296.0,83.0,9.0,1.0,0.0,2.0,1
28438.0,329.0,72.0,9.8,22405.0,264.0,84.0,8.6,2.0,0.0,1.0,1
23130.0,333.0,72.0,8.4,28105.0,326.0,75.0,9.6,1.0,1.0,1.0,0
22214.0,335.0,80.0,8.8,28005.0,362.0,106.0,9.8,1.0,1.0,1.0,0
29448.0,326.0,100.0,9.8,26530.0,335.0,60.0,8.6,3.0,1.0,1.0,0
25473.0,335.0,95.0,9.4,27443.0,377.0,72.0,8.8,0.0,2.0,1.0,0
23852.0,377.0,71.0,9.0,26161.0,345.0,108.0,9.8,1.0,0.0,2.0,0
28776.0,321.0,97.0,9.0,24556.0,387.0,79.0,9.4,3.0,0.0,2.0,0
30354.0,319.0,80.0,9.8,28460.0,331.0,96.0,9.2,0.0,0.0,1.0,1
20138.0,292.0,56.0,8.0,28550.0,304.0,88.0,9.4,0.0,3.0,0.0,0
25397.0,309.0,72.0,9.0,24598.0,337.0,89.0,9.2,1.0,1.0,1.0,0
31018.0,396.0,79.0,9.4,22334.0,340.0,67.0,8.4,3.0,0.0,3.0,1
